ORCID,Author,Institution,Title,PubDate,Abstract,DOI,IDlist,flag,found_words
0000-0002-6229-9103,Alireza Amirshahi,EPFL,MetaWearS: A Shortcut in Wearable Systems Lifecycle with Only a Few   Shots,1970,"  Wearable systems provide continuous health monitoring and can lead to early detection of potential health issues. However, the lifecycle of wearable systems faces several challenges. First, effective model training for new wearable devices requires substantial labeled data from various subjects collected directly by the wearable. Second, subsequent model updates require further extensive labeled data for retraining. Finally, frequent model updating on the wearable device can decrease the battery life in long-term data monitoring. Addressing these challenges, in this paper, we propose MetaWearS, a meta-learning method to reduce the amount of initial data collection required. Moreover, our approach incorporates a prototypical updating mechanism, simplifying the update process by modifying the class prototype rather than retraining the entire model. We explore the performance of MetaWearS in two case studies, namely, the detection of epileptic seizures and the detection of atrial fibrillation. We show that by fine-tuning with just a few samples, we achieve 70% and 82% AUC for the detection of epileptic seizures and the detection of atrial fibrillation, respectively. Compared to a conventional approach, our proposed method performs better with up to 45% AUC. Furthermore, updating the model with only 16 minutes of additional labeled data increases the AUC by up to 5.3%. Finally, MetaWearS reduces the energy consumption for model updates by 456x and 418x for epileptic seizure and AF detection, respectively. ",Kein DOI-Link verfügbar,2408.01988v1,Yes,potent(1)
0000-0002-4610-6682,Jean-Philippe Brantut,EPFL,Conduction of Ultracold Fermions Through a Mesoscopic Channel,1970,"  In a mesoscopic conductor electric resistance is detected even if the device is defect-free. We engineer and study a cold-atom analog of a mesoscopic conductor. It consists of a narrow channel connecting two macroscopic reservoirs of fermions that can be switched from ballistic to diffusive. We induce a current through the channel and find ohmic conduction, even for a ballistic channel. An analysis of in-situ density distributions shows that in the ballistic case the chemical potential drop occurs at the entrance and exit of the channel, revealing the presence of contact resistance. In contrast, a diffusive channel with disorder displays a chemical potential drop spread over the whole channel. Our approach opens the way towards quantum simulation of mesoscopic devices with quantum gases. ",https://doi.org/10.1126/science.1223175,1203.1927v2,Yes,potent(2)
0000-0002-4610-6682,Jean-Philippe Brantut,EPFL,Superfluidity with disorder in a quantum gas thin film,1970,"  We investigate the properties of a strongly interacting, superfluid gas of 6Li2 Feshbach molecules forming a thin film confined in a quasi two-dimensional channel with a tunable random potential, creating a microscopic disorder. We measure the atomic current and extract the resistance of the film in a two-terminal configuration, and identify a superfluid state at low disorder strength, which evolves into a normal, poorly conducting state for strong disorder. The transition takes place when the chemical potential reaches the percolation threshold of the disorder. The evolution of the conduction properties contrasts with the smooth behavior of the density and compressibility across the transition, measured in-situ at equilibrium. These features suggest the emergence of a glass-like phase at strong disorder. ",Kein DOI-Link verfügbar,1211.7272v1,Yes,potent(2)
0000-0002-4610-6682,Jean-Philippe Brantut,EPFL,Two-terminal transport measurements with cold atoms,1970,"  In the last years, the ability of cold atoms experiments to explore condensed- matter related questions has dramatically progressed. Transport experiments, in particular, have expanded to the point that conductances and other transport coefficients can now be measured in a way directly analogous to solid state physics, extending cold atoms based quantum simulations into the domain of quantum electronic devices. In this topical review, we describe the transport experiments performed with cold gases in the two terminals configuration, with an emphasis on the specific features of cold atomic gases compared to solid state physics. We present the experimental techniques and the main experimental findings, focusing on but not restricted to the recent experiments performed in our group. We eventually discuss the perspectives opened by this approach, the main technical and conceptual challenges for future developments, and the potential applications as a quantum simulator for transport phenomena and mesoscopic physics problems. ",https://doi.org/10.1088/1361-648X/aa74a1,1706.01085v1,Yes,potent(1)
0000-0002-4610-6682,Jean-Philippe Brantut,EPFL,Light-shift tomography in an optical-dipole trap for neutral atoms,1970,"  We report on light-shift tomography of a cloud of 87 Rb atoms in a far-detuned optical-dipole trap at 1565 nm. Our method is based on standard absorption imaging, but takes advantage of the strong light-shift of the excited state of the imaging transition, which is due to a quasi-resonance of the trapping laser with a higher excited level. We use this method to (i) map the equipotentials of a crossed optical-dipole trap, and (ii) study the thermalisation of an atomic cloud by following the evolution of the potential-energy of atoms during the free-evaporation process. ",https://doi.org/10.1103/PhysRevA.78.031401,0807.3672v1,Yes,potent(2)
0000-0002-4610-6682,Jean-Philippe Brantut,EPFL,Observing the Drop of Resistance in the Flow of a Superfluid Fermi Gas,1970,"  In this work, we investigate the conduction properties of strongly interacting fermions flowing through a quasi two-dimensional, multimode channel, which connects two atomic reservoirs. The atomic current in the channel is controlled using a repulsive potential created by an off-resonant laser beam. In analogy with an electronic field-effect transistor, this gate potential controls the chemical potential in the channel while keeping the temperature imposed by the reservoirs unchanged. With the gate potential as a control parameter, we measure the current through the channel over a large dynamic range and determine the density distribution in the channel region. This allows us to observe the onset of superfluid flow of strongly interacting fermions. These measurements are compared to the case of a weakly interacting Fermi gas. ",https://doi.org/10.1038/nature11613,1210.1426v1,Yes,potent(4)
0000-0002-4610-6682,Jean-Philippe Brantut,EPFL,"Direct Observation of Fragmentation in a Disordered, Strongly   Interacting Fermi Gas",1970,"  Describing the behaviour of strongly interacting particles in the presence of disorder is among the most challenging problems in quantum many-body physics. The controlled setting of cold atom experiments provides a new avenue to address these challenges [1], complementing studies in solid state physics, where a number of puzzling findings have emerged in experiments using superconducting thin films [2,3]. Here we investigate a strongly interacting thin film of an atomic Fermi gas subject to a random potential. We use high-resolution in-situ imaging [4-7] to resolve the atomic density at the length scale of a single impurity, which would require scanning probe techniques in solid state physics [8]. This allows us to directly observe the fragmentation of the density profile and to extract its percolation properties. Transport measurements in a two-terminal configuration indicate that the fragmentation process is accompanied by a breakdown of superfluidity. Our results suggest that percolation of paired atoms is responsible for the loss of superfluidity, and that disorder is able to increase the binding energy of pairs. ",https://doi.org/10.1103/PhysRevLett.115.045302,1311.5174v1,Yes,potent(1)
0000-0002-4610-6682,Jean-Philippe Brantut,EPFL,A cavity quantum electrodynamics implementation of the   Sachdev--Ye--Kitaev model,1970,"  The search for a quantum theory of gravity has led to the discovery of quantum many-body systems that are dual to gravitational models with quantum properties. The perhaps most famous of these systems is the Sachdev-Ye-Kitaev (SYK) model. It features maximal scrambling of quantum information, and opens a potential inroad to experimentally investigating aspects of quantum gravity. A scalable laboratory realisation of this model, however, remains outstanding. Here, we propose a feasible implementation of the SYK model in cavity quantum electrodynamics platforms. Through detailed analytical and numerical demonstrations, we show how driving a cloud of fermionic atoms trapped in a multi-mode optical cavity, and subjecting it to a spatially disordered AC-Stark shift retrieves the physics of the SYK model, with random all-to-all interactions and fast scrambling. Our work provides a blueprint for realising the SYK model in a scalable system, with the prospect of studying holographic quantum matter in the laboratory. ",Kein DOI-Link verfügbar,2303.11343v1,Yes,potent(1)
0000-0002-4610-6682,Jean-Philippe Brantut,EPFL,Observation of Quantized Conductance in Neutral Matter,1970,"  In transport experiments the quantum nature of matter becomes directly evident when changes in conductance occur only in discrete steps, with a size determined solely by Planck's constant h. The observations of quantized steps in the electric conductance have provided important insights into the physics of mesoscopic systems and allowed for the development of quantum electronic devices. Even though quantized conductance should not rely on the presence of electric charges, it has never been observed for neutral, massive particles. In its most fundamental form, the phenomenon requires a quantum degenerate Fermi gas, a ballistic and adiabatic transport channel, and a constriction with dimensions comparable to the Fermi wavelength. Here we report on the observation of quantized conductance in the transport of neutral atoms. We employ high resolution lithography to shape light potentials that realize either a quantum point contact or a quantum wire for atoms. These constrictions are imprinted on a quasi two-dimensional ballistic channel connecting two adjustable reservoirs of quantum degenerate fermionic lithium atoms. By tuning either a gate potential or the transverse confinement of the constrictions, we observe distinct plateaus in the conductance for atoms. The conductance in the first plateau is found to be equal to 1/h, the universal conductance quantum. For low gate potentials we find good agreement between the experimental data and the Landauer formula, with all parameters determined a priori. Our experiment constitutes the cold atom version of a mesoscopic device and can be readily extended to more complex geometries and interacting quantum gases. ",https://doi.org/10.1038/nature14049,1404.6400v1,Yes,potent(3)
0000-0002-4610-6682,Jean-Philippe Brantut,EPFL,Mapping out spin and particle conductances in a quantum point contact,1970,"  We study particle and spin transport in a single mode quantum point contact using a charge neutral, quantum degenerate Fermi gas with tunable, attractive interactions. This yields the spin and particle conductance of the point contact as a function of chemical potential or confinement. The measurements cover a regime from weak attraction, where quantized conductance is observed, to the resonantly interacting superfluid. Spin conductance exhibits a broad maximum when varying the chemical potential at moderate interactions, which signals the emergence of Cooper pairing. In contrast, the particle conductance is unexpectedly enhanced even before the gas is expected to turn into a superfluid, continuously rising from the plateau at 1/h for weak interactions to plateaux-like features at non-universal values as high as 4/h for intermediate interactions. For strong interactions, the particle conductance plateaux disappear and the spin conductance gets suppressed, confirming the spin-insulating character of a superfluid. Our observations document the breakdown of universal conductance quantization as many-body correlations appear. The observed anomalous quantization challenges a Fermi liquid description of the normal phase, shedding new light on the nature of the strongly attractive Fermi gases. ",https://doi.org/10.1073/pnas.1601812113,1511.05961v2,Yes,potent(2)
0000-0002-4610-6682,Jean-Philippe Brantut,EPFL,Breakdown of the Wiedemann-Franz law in a unitary Fermi gas,1970,"  We report on coupled heat and particle transport measurements through a quantum point contact (QPC) connecting two reservoirs of resonantly interacting, finite temperature Fermi gases. After heating one of them, we observe a particle current flowing from cold to hot. We monitor the temperature evolution of the reservoirs and find that the system evolves after an initial response into a non-equilibrium steady state with finite temperature and chemical potential differences across the QPC. In this state any relaxation in the form of heat and particle currents vanishes. From our measurements we extract the transport coefficients of the QPC and deduce a Lorenz number violating the Wiedemann-Franz law by one order of magnitude, a characteristic persisting even for a wide contact. In contrast, the Seebeck coefficient takes a value close to that expected for a non-interacting Fermi gas and shows a smooth decrease as the atom density close to the QPC is increased beyond the superfluid transition. Our work represents a fermionic analog of the fountain effect observed with superfluid helium and poses new challenges for microscopic modeling of the finite temperature dynamics of the unitary Fermi gas. ",https://doi.org/10.1073/pnas.1803336115,1803.00935v1,Yes,potent(1)
0000-0002-8386-0078,Sho Watanabe,EPFL,Ni$_{80}$Fe$_{20}$ Nanotubes with Optimized Spintronic Functionalities   Prepared by Atomic Layer Deposition,1970,"  Permalloy Ni$_{80}$Fe$_{20}$ is one of the key magnetic materials in the field of magnonics. Its potential would be further unveiled if it could be deposited in three dimensional (3D) architectures of sizes down to the nanometer. Atomic Layer Deposition, ALD, is the technique of choice for covering arbitrary shapes with homogeneous thin films. Early successes with ferromagnetic materials include nickel and cobalt. Still, challenges in depositing ferromagnetic alloys reside in the synthesis via decomposing the consituent elements at the same temperature and homogeneously. We report plasma-enhanced ALD to prepare permalloy Ni$_{80}$Fe$_{20}$ thin films and nanotubes using nickelocene and iron(III) tert-butoxide as metal precursors, water as the oxidant agent and an in-cycle plasma enhanced reduction step with hydrogen. We have optimized the ALD cycle in terms of Ni:Fe atomic ratio and functional properties. We obtained a Gilbert damping of 0.013, a resistivity of 28 $\mu\Omega$cm and an anisotropic magnetoresistance effect of 5.6 $\%$ in the planar thin film geometry. We demonstrate that the process also works for covering GaAs nanowires, resulting in permalloy nanotubes with high aspect ratios and diameters of about 150 nm. Individual nanotubes were investigated in terms of crystal phase, composition and spin-dynamic response by microfocused Brillouin Light Scattering. Our results enable NiFe-based 3D spintronics and magnonic devices in curved and complex topology operated in the GHz frequency regime. ",https://doi.org/10.1039/d1nr02291a,2105.01969v1,Yes,potent(1)
0000-0002-5586-5488,David Heim,EPFL,Piezo-optomechanical cantilever modulators for VLSI visible photonics,1970,"  Visible-wavelength very large-scale integration (VLSI) photonic circuits have potential to play important roles in quantum information and sensing technologies. The realization of scalable, high-speed, and low-loss photonic mesh circuits depends on reliable and well-engineered visible photonic components. Here we report a low-voltage optical phase shifter based on piezo-actuated mechanical cantilevers, fabricated on a CMOS compatible, 200 mm wafer-based visible photonics platform. We show linear phase and amplitude modulation with 6 V$_{\pi}$-cm in differential operation, -1.5 dB to -2 dB insertion loss, and up to 40 dB contrast in the 700 nm - 780 nm range. By adjusting selected cantilever parameters, we demonstrate a low-displacement and a high-displacement device, both exhibiting a nearly flat frequency response from DC to a peak mechanical resonance at 23 MHz and 6.8 MHz respectively, which through resonant enhancement of Q~40, further decreases the operating voltage down to 0.15 V$_{\pi}$-cm. ",https://doi.org/10.1063/5.0088424,2201.12447v1,Yes,potent(1)
0000-0002-9870-9477,Kirell Benzi,EPFL,Song Recommendation with Non-Negative Matrix Factorization and Graph   Total Variation,1970,"  This work formulates a novel song recommender system as a matrix completion problem that benefits from collaborative filtering through Non-negative Matrix Factorization (NMF) and content-based filtering via total variation (TV) on graphs. The graphs encode both playlist proximity information and song similarity, using a rich combination of audio, meta-data and social features. As we demonstrate, our hybrid recommendation system is very versatile and incorporates several well-known methods while outperforming them. Particularly, we show on real-world data that our model overcomes w.r.t. two evaluation metrics the recommendation of models solely based on low-rank information, graph-based information or a combination of both. ",Kein DOI-Link verfügbar,1601.01892v2,Yes,versatile(1)
0000-0002-4616-4989,Jean-Paul Kneib,EPFL,Gravitational lensing in low-redshift clusters of galaxies: the arc-like   object in Abell 3408 and its lensing interpretation,1970,"  We analyze the seldomly discussed lensing effects expected in low-z clusters (z = 0.05-0.15), using as an example the bright arc (z=0.073) discovered by Campusano and Hardy(1996) near the dominant cD galaxy of the cluster Abell 3408 (z=0.042). We present photometric and spectroscopic observations for both the dominant galaxy and the arc. The mass distribution in A3408 is modeled by scaled versions of the representative distributions derived from studies of clusters at higher redshifts. The two gravitational potentials considered are: i) a ``minimum'' mass case where the mass distribution follows the light profile of the central elliptical galaxy and, ii) a ``maximum'' mass case where a typical massive dark halo is added to the previous case. The observed arc is well reproduced by both models, but rather small magnifications of the source galaxy are implied. The source galaxy is tentatively identified in both the lensing and non-lensing scenarios as being a spiral. The smaller lensed spiral (14.6 h_50^{-1} kpc, M_B=-18.2) predicted by the dark halo model appears to fit the observations marginally better. Furthermore, we found that only the dark halo model predicts a measurable amount of weak shear in the images of faint background galaxies. We conclude that observations, under very good seeing conditions, of week shear in faint background galaxies in the direction of low-redshift galaxy clusters are possible. When the latter are combined with X-ray data, a powerful tool to probe the mass distribution in the very central region of galaxy clusters emerges. ",https://doi.org/10.1086/311252,astro-ph/9712069v2,Yes,potent(1)
0000-0002-4616-4989,Jean-Paul Kneib,EPFL,Submillimeter-selected galaxies,1970,"  The first generation of submillimeter(submm)-wave surveys are being carried out using the 450/850-micron SCUBA camera at the JCMT on Mauna Kea. These surveys are potentially sensitive to galaxies at very high redshift, and the galaxies that have been detected so far appear to contribute the greater fraction of the mm/submm-wave background radiation intensity measured by COBE. In order to understand this new population of galaxies, individual examples must be studied in detail across many wavebands; in particular their redshifts must be determined. We discuss the potential selection effects at work in submm-wave surveys and describe the spectral energy distributions of galaxies selected or luminous in the submm waveband. We also describe the general procedure for, and emphasize the difficulty of, identifying optical counterparts to submm-selected galaxies. Finally, we summarize what is known about the redshifts of these galaxies and the source of their luminosity. ",Kein DOI-Link verfügbar,astro-ph/9908111v1,Yes,potent(2)
0000-0002-4616-4989,Jean-Paul Kneib,EPFL,Detecting compact dark matter in galaxy clusters via gravitational   microlensing: A2218 & A370,1970,"  After decades of searching, the true nature of dark matter still eludes us. One potential probe of the form of dark matter in galaxy clusters is to search for microlensing variability in the giant arcs and arclets. In this paper, a simple method is introduced to characterize pixel variability in the limit of high optical depth to microlensing. Expanding on earlier work, the expected microlensing signal for two massive clusters, A2218 & A370 is calculated. It is found that the microlensing signal depends sensitively upon the mix of smooth and compact dark matter in the cluster. Comparison of two deep exposures taken with James Webb Space Telescope or two hour long exposures taken with a 30-metre class telescope in two epochs separated by a few years will possibly detect about a few dozen pixels which show strong variability due to microlensing at five sigma level, revealing wealth of information on the microlensing population. ",https://doi.org/10.1111/j.1365-2966.2004.08115.x,astro-ph/0406282v1,Yes,potent(1)
0000-0002-4616-4989,Jean-Paul Kneib,EPFL,Complete coordination of robotic fiber positioners for massive   spectroscopic surveys,1970,"  Robotic fiber positioners play a vital role in the generation of massive spectroscopic surveys. The more complete a positioners set is coordinated, the more information its corresponding spectrograph receives during an observation. The complete coordination problem of positioners sets is studied in this paper. We first define the local and the global completeness problems and determine their relationship. We then propose a new artificial potential field according to which the convergences of a positioner and its neighboring positioners are cooperatively taken into account. We also discover the required condition for a complete coordination. We finally explain how the modifications of some of the parameters of a positioners set may resolve its incompleteness coordination scenarios. We verify our accomplishments using simulations. ",https://doi.org/10.1117/1.JATIS.5.4.045002,2005.10448v1,Yes,potent(1)
0000-0002-4616-4989,Jean-Paul Kneib,EPFL,Astrobotics: Swarm Robotics for Astrophysical Studies,1970,"  This paper introduces the emerging field of astrobotics, that is, a recently-established branch of robotics to be of service to astrophysics and observational astronomy. We first describe a modern requirement of dark matter studies, i.e., the generation of the map of the observable universe, using astrobots. Astrobots differ from conventional two-degree-of-freedom robotic manipulators in two respects. First, the dense formation of astrobots give rise to the extremely overlapping dynamics of neighboring astrobots which make them severely subject to collisions. Second, the structure of astrobots and their mechanical specifications are specialized due to the embedded optical fibers passed through them. We focus on the coordination problem of astrobots whose solutions shall be collision-free, fast execution, and complete in terms of the astrobots' convergence rates. We also illustrate the significant impact of astrobots assignments to observational targets on the quality of coordination solutions To present the current state of the field, we elaborate the open problems including next-generation astrophysical projects including 20,000 astrobots, and other fields, such as space debris tracking, in which astrobots may be potentially used ",https://doi.org/10.1109/MRA.2020.3044911,2210.02587v1,Yes,potent(1)
0000-0002-4616-4989,Jean-Paul Kneib,EPFL,Ultra-deep mid-IR survey of a lensing cluster,1970,"  We present the first results of mid-infrared (MIR) ultra-deep observations towards the lensing cluster Abell 2390 using the ISOCAM infrared camera on-board ESA's Infrared Space Observatory (ISO) satellite. They reveal a large number of luminous MIR sources. Optical and near-infrared (NIR) cross-identification suggests that almost all 15 microns sources and about half of the 7 microns are identified with distant lensed galaxies. Thanks to the gravitational amplification these sources constitute the faintest MIR sources detected. We confirm that the number counts derived at 15 microns show a clear excess of sources with respect to the predictions of a no-evolution model.   The possible extension of the NGST instrumentation from the near-IR (1-5 microns) to the thermal infrared, up to 20 microns (as suggested by the NGST task group report, October 1997) would permit study of this new population of dust-enshrouded AGN/starburst galaxies detected by ISOCAM, up to very high redshifts and with vastly improved spatial resolution. The existence of this population demonstrats that the discrimination of dust contributions, possible in the MIR, must be an important consideration in reaching an understanding of the Universe at high redshift. Therefore we stress that the access of NGST to the thermal infrared would increase tremendously its scientific potential to study the early universe. ",Kein DOI-Link verfügbar,astro-ph/9808131v1,Yes,potent(1)
0000-0002-4616-4989,Jean-Paul Kneib,EPFL,Evidence for tidal stripping of dark matter halos in massive   cluster-lenses,1970,"  In this letter, we present the results of our study of galaxy-galaxy lensing in massive cluster-lenses spanning $z = 0.17$ to 0.58, utilizing high-quality archival {\it Hubble Space Telescope} ({\it HST}) data. Local anisotropies in the shear maps are assumed to arise from dark matter substructure within these clusters. Associating the substructure with bright early-type cluster galaxies, we quantify the properties of typical $L^*$ cluster members in a statistical fashion. The fraction of total mass associated with individual galaxies within the inner regions of these clusters ranges from 10--20% implying that the bulk of the dark matter in massive lensing clusters is smoothly distributed. Looking at the properties of the cluster galaxies, we find strong evidence ($>3$-$\sigma$ significance) that a fiducial early-type $L^\ast$ galaxy in these clusters has a mass distribution that is tidally truncated compared to equivalent luminosity galaxies in the field. In fact, we exclude field galaxy scale dark halos for these cluster early-types at $>10$-$\sigma$ significance. We compare the tidal radii obtained from this lensing analysis with the central density of the cluster potentials and find a correlation which is in excellent agreement with theoretical expectations of tidal truncation: $\log [r_t*] \propto (-0.6\pm 0.2) \log [\rho_0]$. ",https://doi.org/10.1086/345399,astro-ph/0207049v2,Yes,potent(1)
0000-0002-4616-4989,Jean-Paul Kneib,EPFL,Multi-scale cluster lens mass mapping I. Strong Lensing modelling,1970,"  We propose a novel technique to refine the modelling of galaxy clusters mass distribution using gravitational lensing. The idea is to combine the strengths of both ""parametric"" and ""non-parametric"" methods to improve the quality of the fit. We develop a multi-scale model that allows sharper contrast in regions of higher density where the number of constraints is generally higher. Our model consists of (i) a multi-scale grid of radial basis functions with physically motivated profiles and (ii) a list of galaxy-scale potentials at the location of the cluster member galaxies. This arrangement of potentials of different sizes allows to reach a high resolution for the model with a minimum number of parameters. We apply our model to the well studied cluster Abell 1689. We estimate the quality of our mass reconstruction with a Bayesian MCMC sampler. For a selected subset of multiple images, we manage to halve the errors between the predicted and observed image positions compared to previous studies. This owes to the flexibility of multi-scale models at intermediate scale between cluster and galaxy scale. The software developed for this paper is part of the public lenstool package which can be found at www.oamp.fr/cosmology/lenstool. ",https://doi.org/10.1111/j.1365-2966.2009.14654.x,0901.3792v3,Yes,potent(2)
0000-0002-4616-4989,Jean-Paul Kneib,EPFL,Cosmological Constraints From Weak Lensing Peak Statistics With CFHT   Stripe 82 Survey,1970,"  We derived constraints on cosmological parameters using weak lensing peak statistics measured on the $\sim130~{\rm deg}^2$ of the Canada-France-Hawaii Telescope Stripe 82 Survey (CS82). This analysis demonstrates the feasibility of using peak statistics in cosmological studies. For our measurements, we considered peaks with signal-to-noise ratio in the range of $\nu=[3,6]$. For a flat $\Lambda$CDM model with only $(\Omega_{\rm m}, \sigma_8)$ as free parameters, we constrained the parameters of the following relation $\Sigma_8=\sigma_8(\Omega_{\rm m}/0.27)^{\alpha}$ to be: $\Sigma_8=0.82 \pm 0.03 $ and $\alpha=0.43\pm 0.02$. The $\alpha$ value found is considerably smaller than the one measured in two-point and three-point cosmic shear correlation analyses, showing a significant complement of peak statistics to standard weak lensing cosmological studies. The derived constraints on $(\Omega_{\rm m}, \sigma_8)$ are fully consistent with the ones from either WMAP9 or Planck. From the weak lensing peak abundances alone, we obtained marginalised mean values of $\Omega_{\rm m}=0.38^{+0.27}_{-0.24}$ and $\sigma_8=0.81\pm 0.26$. Finally, we also explored the potential of using weak lensing peak statistics to constrain the mass-concentration relation of dark matter halos simultaneously with cosmological parameters. ",https://doi.org/10.1093/mnras/stv784,1412.3683v2,Yes,potent(1)
0000-0002-4616-4989,Jean-Paul Kneib,EPFL,Systematic or Signal? How dark matter misalignments can bias strong   lensing models of galaxy clusters,1970,"  We explore how assuming that mass traces light in strong gravitational lensing models can lead to systematic errors in the predicted position of multiple images. Using a model based on the galaxy cluster MACSJ0416 (z = 0.397) from the Hubble Frontier Fields, we split each galactic halo into a baryonic and dark matter component. We then shift the dark matter halo such that it no longer aligns with the baryonic halo and investigate how this affects the resulting position of multiple images. We find for physically motivated misalignments in dark halo position, ellipticity, position angle and density profile, that multiple images can move on average by more than 0.2"" with individual images moving greater than 1"". We finally estimate the full error induced by assuming that light traces mass and find that this assumption leads to an expected RMS error of 0.5"", almost the entire error budget observed in the Frontier Fields. Given the large potential contribution from the assumption that light traces mass to the error budget in mass reconstructions, we predict that it should be possible to make a first significant detection and characterisation of dark halo misalignments in the Hubble Frontier Fields with strong lensing. Finally, we find that it may be possible to detect ~1kpc offsets between dark matter and baryons, the smoking gun for self-interacting dark matter, should the correct alignment of multiple images be observed. ",https://doi.org/10.1093/mnras/stw295,1601.06793v1,Yes,potent(1)
0000-0002-4616-4989,Jean-Paul Kneib,EPFL,Experimental evaluation of complete safe coordination of astrobots for   Sloan Digital Sky Survey V,1970,"  The data throughput of massive spectroscopic surveys in the course of each observation is directly coordinated with the number of optical fibers which reach their target. In this paper, we evaluate the safety and the performance of the astrobots coordination in SDSS-V by conducting various experimental and simulated tests. We illustrate that our strategy provides a complete coordination condition which depends on the operational characteristics of astrobots, their configurations, and their targets. Namely, a coordination method based on the notion of cooperative artificial potential fields is used to generate safe and complete trajectories for astrobots. Optimal target assignment further improves the performance of the used algorithm in terms of faster convergences and less oscillatory movements. Both random targets and galaxy catalog targets are employed to observe the coordination success of the algorithm in various target distributions. The proposed method is capable of handling all potential collisions in the course of coordination. Once the completeness condition is fulfilled according to initial configuration of astrobots and their targets, the algorithm reaches full convergence of astrobots. Should one assign targets to astrobots using efficient strategies, convergence time as well as the number of oscillations decrease in the course of coordination. Rare incomplete scenarios are simply resolved by trivial modifications of astrobots swarms' parameters. ",https://doi.org/10.1007/s10686-020-09687-4,2012.10656v1,Yes,potent(2)
0000-0002-4616-4989,Jean-Paul Kneib,EPFL,PINION: Physics-informed neural network for accelerating radiative   transfer simulations for cosmic reionization,1970,"  With the advent of the Square Kilometre Array Observatory (SKAO), scientists will be able to directly observe the Epoch of Reionization by mapping the distribution of neutral hydrogen at different redshifts. While physically motivated results can be simulated with radiative transfer codes, these simulations are computationally expensive and can not readily produce the required scale and resolution simultaneously. Here we introduce the Physics-Informed neural Network for reIONization (PINION), which can accurately and swiftly predict the complete 4-D hydrogen fraction evolution from the smoothed gas and mass density fields from pre-computed N-body simulation. We trained PINION on the C$^2$-Ray simulation outputs and a physics constraint on the reionization chemistry equation is enforced. With only five redshift snapshots and a propagation mask as a simplistic approximation of the ionizing photon mean free path, PINION can accurately predict the entire reionization history between $z=6$ and $12$. We evaluate the accuracy of our predictions by analysing the dimensionless power spectra and morphology statistics estimations against C$^2$-Ray results. We show that while the network's predictions are in good agreement with simulation to redshift $z>7$, the network's accuracy suffers for $z<7$ primarily due to the oversimplified propagation mask. We motivate how PINION performance can be drastically improved and potentially generalized to large-scale simulations. ",https://doi.org/10.1093/mnras/stad615,2208.13803v2,Yes,potent(1)
0000-0002-4616-4989,Jean-Paul Kneib,EPFL,An HST Lensing Survey of X-ray Luminous Galaxy Clusters: I. A383,1970,"  We analyse the mass distribution in the core of A383 (z=0.188), one of 12 X-ray luminous clusters at z~0.2 selected for a comprehensive and unbiased study of the mass distribution in massive clusters. Deep HST imaging reveals a wide variety of gravitationally lensed features in A383, including a giant arc formed from the strongly-lensed images of 2 background galaxies, 2 radial arcs, several multiply-imaged arcs and numerous arclets. Based upon the constraints from the various lensed features, we construct a detailed mass model for the central regions of the cluster, taking into account both the cluster-scale potential and perturbations from individual cluster galaxies. Keck spectroscopy of one component of the giant arc identifies it as a star-forming galaxy at z=1.01 and provides an accurate measurement of the cluster mass within the radius of the giant arc (65kpc) of (3.5+/-0.1)*10^13 Mo. Using the weak shear measured from our HST observations we extend our mass model to determine a mass of (1.8+/-0.2)*10^14 Mo within a radius of 250kpc. On smaller scales we employ the radial arcs as probes of the shape of the mass distribution in the cluster core (r<20kpc), and find that the mass profile is more peaked than a single NFW profile. The optical and X-ray properties of A383 indicate the presence of a central cooling flow, for which we derive a mass deposition rate of >200 Mo/yr. We also use the X-ray emission from A383 to obtain independent estimates of the total mass within projected radii of 65 and 250kpc: (4.0+/-1.4)*10^13 Mo and (1.2+/-0.5)*10^14 Mo, which are consistent with the lensing measurements. [Abridged] ",https://doi.org/10.1086/320557,astro-ph/0008315v1,Yes,potent(1)
0000-0002-4616-4989,Jean-Paul Kneib,EPFL,COSMOS: 3D weak lensing and the growth of structure,1970,"  We present a three dimensional cosmic shear analysis of the Hubble Space Telescope COSMOS survey, the largest ever optical imaging program performed in space. We have measured the shapes of galaxies for the tell-tale distortions caused by weak gravitational lensing, and traced the growth of that signal as a function of redshift. Using both 2D and 3D analyses, we measure cosmological parameters Omega_m, the density of matter in the universe, and sigma_8, the normalization of the matter power spectrum. The introduction of redshift information tightens the constraints by a factor of three, and also reduces the relative sampling (or ""cosmic"") variance compared to recent surveys that may be larger but are only two dimensional. From the 3D analysis, we find sigma_8*(Omega_m/0.3)^0.44=0.866+^0.085_-0.068 at 68% confidence limits, including both statistical and potential systematic sources of error in the total budget. Indeed, the absolute calibration of shear measurement methods is now the dominant source of uncertainty. Assuming instead a baseline cosmology to fix the geometry of the universe, we have measured the growth of structure on both linear and non-linear physical scales. Our results thus demonstrate a proof of concept for tomographic analysis techniques that have been proposed for future weak lensing surveys by a dedicated wide-field telescope in space. ",https://doi.org/10.1086/516599,astro-ph/0701480v2,Yes,potent(1)
