ORCID,Author,Institution,Title,PubDate,Abstract,DOI,IDlist,flag,found_words
0000-0002-6249-6780,Rui Chen,Tsinghua University,A Promising Technology for 6G Wireless Networks: Intelligent Reflecting   Surface,1970,"  The intelligent information society, which is highly digitized, intelligence inspired and globally data driven, will be deployed in the next decade. The next 6G wireless communication networks are the key to achieve this grand blueprint, which is expected to connect everything, provide full dimensional wireless coverage and integrate all functions to support full-vertical applications. Recent research reveals that intelligent reflecting surface (IRS) with wireless environment control capability is a promising technology for 6G networks. Specifically, IRS can intelligently control the wavefront, e.g., the phase, amplitude, frequency, and even polarization by massive tunable elements, thus achieving fine-grained 3-D passive beamforming. In this paper, we first give a blueprint of the next 6G networks including the vision, typical scenarios and key performance indicators (KPIs). Then, we provide an overview of IRS including the new signal model, hardware architecture and competitive advantages in 6G networks. Besides, we discuss the potential application of IRS in the connectivity of 6G networks in detail, including intelligent and controllable wireless environment, ubiquitous connectivity, deep connectivity and holographic connectivity. At last, we summarize the challenges of IRS application and deployment in 6G networks. As a timely review of IRS, our summary will be of interest to both researchers and practitioners engaging in IRS for 6G networks. ",Kein DOI-Link verfügbar,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0E272D40>,Yes,potent(1)
0000-0002-6249-6780,Rui Chen,Tsinghua University,Probing new types of $P_c$ states inspired by the interaction between an   $S$-wave charmed baryon and an anticharmed meson in a $\bar T$ doublet state,1970,"  Inspired by the observations of three $P_c$ states, we systematically investigate interactions between an $S$-wave charmed baryon $\mathcal{B}_{c}^{(*)}=\Lambda_c/\Sigma_c/\Sigma_c^{*}$ and an anticharmed meson $\bar T=\bar D_1/\bar D_2^*$ with the one-pion-exchange potential model and the one-boson-exchange potential model, and search for possible new types of $P_c$ states with the structures of $\mathcal{B}_{c}^{(*)}\bar T$. Both $S$-$D$ wave mixing and coupled channel effects are considered. Our results suggest that in some $\mathcal{B}_{c}^{(*)}\bar T$ systems there are ideal candidates of new types of $P_c$ states, i.e., the $\Sigma_c\bar{D}_1$ state with $I(J^P)=1/2(1/2^+)$, the $\Sigma_c\bar{D}_2^*$ state with $I(J^P)=1/2(3/2^+)$, the $\Sigma_c^*\bar{D}_1$ state with $I(J^P)=1/2(1/2^+)$, and the $\Sigma_c^*\bar{D}_2^*$ states with $I(J^P)=1/2(1/2^+, 3/2^+)$, and we suggest that these predicted new types of $P_c$ states can be detected in the process $\Lambda_b^0 \to \psi(2S) p \pi^{-}$. Meanwhile, we also extend our study to the interactions between an $S$-wave charmed baryon and a charmed meson in a $T$ doublet, and we predict a series of double-charm molecular pentaquarks. ",https://doi.org/10.1103/PhysRevC.101.025201,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0E2D6DE0>,Yes,potent(2)
0000-0002-6249-6780,Rui Chen,Tsinghua University,Hidden-charm pentaquarks with triple strangeness due to the   $Ω_{c}^{(*)}\bar{D}_s^{(*)}$ interactions,1970,"  Motivated by the successful interpretation of these observed $P_c$ and $P_{cs}$ states under the meson-baryon molecular picture, we systematically investigate the possible hidden-charm molecular pentaquark states with triple strangeness which is due to the $\Omega_{c}^{(*)}\bar{D}_s^{(*)}$ interactions. We perform a dynamical calculation of the possible hidden-charm molecular pentaquarks with triple strangeness by the one-boson-exchange model, where the $S$-$D$ wave mixing effect and the coupled channel effect are taken into account in our calculation. Our results suggest that the $\Omega_{c}\bar D_s^*$ state with $J^P={3}/{2}^{-}$ and the $\Omega_{c}^{*}\bar D_s^*$ state with $J^P={5}/{2}^{-}$ can be recommended as the candidates of the hidden-charm molecular pentaquark with triple strangeness. Furthermore, we discuss the two-body hidden-charm strong decay behaviors of these possible hidden-charm molecular pentaquarks with triple strangeness by adopting the quark-interchange model. These predictions are expected to be tested at the LHCb, which can be as a potential research issue with more accumulated experimental data in near future. ",https://doi.org/10.1103/PhysRevD.103.054025,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0E1F1210>,Yes,potent(1)
0000-0002-6249-6780,Rui Chen,Tsinghua University,"Smart Roads: Roadside Perception, Vehicle-Road Cooperation and Business   Model",1970,"  Smart roads have become an essential component of intelligent transportation systems (ITS). The roadside perception technology, a critical aspect of smart roads, utilizes various sensors, roadside units (RSUs), and edge computing devices to gather real-time traffic data for vehicle-road cooperation. However, the full potential of smart roads in improving the safety and efficiency of autonomous vehicles only can be realized through the mass deployment of roadside perception and communication devices. On the one hand, roadside devices require significant investment but can only achieve monitoring function currently, resulting in no profitability for investors. On the other hand, drivers lack trust in the safety of autonomous driving technology, making it difficult to promote large-scale commercial applications. To deal with the dilemma of mass deployment, we propose a novel smart-road vehicle-guiding architecture for vehicle-road cooperative autonomous driving, based on which we then propose the corresponding business model and analyze its benefits from both operator and driver perspectives. The numerical simulations validate that our proposed smart road solution can enhance driving safety and traffic efficiency. Moreover, we utilize the cost-benefit analysis (CBA) model to assess the economic advantages of the proposed business model which indicates that the smart highway that can provide vehicle-guided-driving services for autonomous vehicles yields more profit than the regular highway. ",Kein DOI-Link verfügbar,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0EBF4360>,Yes,potent(1)
0000-0002-6249-6780,Rui Chen,Tsinghua University,Part-Guided 3D RL for Sim2Real Articulated Object Manipulation,1970,"  Manipulating unseen articulated objects through visual feedback is a critical but challenging task for real robots. Existing learning-based solutions mainly focus on visual affordance learning or other pre-trained visual models to guide manipulation policies, which face challenges for novel instances in real-world scenarios. In this paper, we propose a novel part-guided 3D RL framework, which can learn to manipulate articulated objects without demonstrations. We combine the strengths of 2D segmentation and 3D RL to improve the efficiency of RL policy training. To improve the stability of the policy on real robots, we design a Frame-consistent Uncertainty-aware Sampling (FUS) strategy to get a condensed and hierarchical 3D representation. In addition, a single versatile RL policy can be trained on multiple articulated object manipulation tasks simultaneously in simulation and shows great generalizability to novel categories and instances. Experimental results demonstrate the effectiveness of our framework in both simulation and real-world settings. Our code is available at https://github.com/THU-VCLab/Part-Guided-3D-RL-for-Sim2Real-Articulated-Object-Manipulation. ",Kein DOI-Link verfügbar,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0EB1CB30>,Yes,versatile(1)
0000-0002-0078-5982,Chao Liu,Zhejiang University,Solutions with single radial interface of the generalized Cahn-Hilliard   flow,1970,"  We consider the generalized parabolic Cahn-Hilliard equation $$ u_t=-\Delta\left[\Delta u -W'(u)\right]+W''(u)\left[\Delta u -W'(u)\right] \qquad \forall\, (t, x)\in \widetilde{{\mathbb R}}\times{\mathbb R}^n, $$ where $n=2$ or $n\geq 4$, $W(\cdot)$ is the typical double-well potential function and $\widetilde{\mathbb R}$ is given by $$ \widetilde{\mathbb R}=\left\{   \begin{array}{rl}   (0, \infty), &\quad \mbox{if } n=2,   (-\infty, 0), & \quad\mbox{if } n\geq 4.   \end{array}   \right. $$ We construct a radial solution $u(t, x)$ possessing an interface. At main order this solution consists of a traveling copy of the steady state $\omega(|x|)$, which satisfies $\omega''(y)-W'(\omega(y))=0$. Its interface is resemble at main order copy of the sphere of the following form $$ |x|=\sqrt[4]{-2(n-3)(n-1)^2t}, \qquad \forall\, (t, x)\in \widetilde{{\mathbb R}}\times{\mathbb R}^n, $$ which is a solution to the Willmore flow in Differential Geometry. When $n=1$ or $3$, the result consists trivial solutions. ",Kein DOI-Link verfügbar,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0CD1EF20>,Yes,potent(1)
0000-0002-0078-5982,Chao Liu,Zhejiang University,Multiple-interface solutions of one dimensional generalized parabolic   Cahn-Hilliard equation,1970,"  We consider one dimensional generalized parabolic Cahn-Hilliard equation $$ u_t=-\partial_{xx}\big[\partial_{xx}u-W'(u)\big]+W''(u)\big[\partial_{xx} u -W'(u)\big], \qquad \forall\, (t,x)\in [0,+\infty)\times {\mathbb R}, $$ where the function $W(\cdot)$ is the standard double-well potential. For any given positive integer $k\geq2$, we construct a solution $u(t,x)$ with $k$ interfaces, which has the form $$ u(t,x)\approx\sum_{j=1}^k(-1)^{j+1}\omega\big(x-\gamma_j(t)\big)-\frac{1+(-1)^k}{2}\qquad \text{as}\ t\rightarrow +\infty, $$ where $\omega$ is the solution to the Allen-Cahn equation $$ \omega''-W'(\omega)=0,\quad\omega'>0\quad\mbox{in }{\mathbb R}, \quad \omega(0)=0, \quad \omega(\pm\infty)=\pm 1. $$ The interfaces are described by the functions $\gamma_j(t)$ with $j=1,\cdots,k$, which are determined by a Toda system and have the forms $$ \gamma_j(t)=\frac{1}{2\sqrt{2}}\left(j-\frac{k+1}{2}\right)\ln t +O(1). $$ The Toda system is different from the one that determine the dynamics of the multiple interfaces of solutions to one dimensional parabolic Allen-Cahn equation established by M. del Pino and K. Gkikas in {\em Proc. R. Soc. Edinb. Sect. A}, 148 (2018), 6: 1165-1199. ",Kein DOI-Link verfügbar,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0CD1D6C0>,Yes,potent(1)
0000-0002-0078-5982,Chao Liu,Zhejiang University,DeepBranchTracer: A Generally-Applicable Approach to Curvilinear   Structure Reconstruction Using Multi-Feature Learning,1970,"  Curvilinear structures, which include line-like continuous objects, are fundamental geometrical elements in image-based applications. Reconstructing these structures from images constitutes a pivotal research area in computer vision. However, the complex topology and ambiguous image evidence render this process a challenging task. In this paper, we introduce DeepBranchTracer, a novel method that learns both external image features and internal geometric characteristics to reconstruct curvilinear structures. Firstly, we formulate the curvilinear structures extraction as a geometric attribute estimation problem. Then, a curvilinear structure feature learning network is designed to extract essential branch attributes, including the image features of centerline and boundary, and the geometric features of direction and radius. Finally, utilizing a multi-feature fusion tracing strategy, our model iteratively traces the entire branch by integrating the extracted image and geometric features. We extensively evaluated our model on both 2D and 3D datasets, demonstrating its superior performance over existing segmentation and reconstruction methods in terms of accuracy and continuity. ",https://doi.org/10.1609/aaai.v38i4.28143,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0CFE09F0>,Yes,pivotal(1)
0000-0002-0078-5982,Chao Liu,Zhejiang University,Characterising the Performance of High-Speed Data Converters for   RFSoC-based Radio Astronomy Receivers,1970,"  RF system-on-chip (RFSoC) devices provide the potential for implementing a complete radio astronomy receiver on a single board, but performance of the integrated analogue-to-digital converters is critical. We have evaluated the performance of the data converters in the Xilinx ZU28DR RFSoC, which are 12-bit, 8-fold interleaved converters with a maximum sample speed of 4.096 Giga-sample per second (GSPS). We measured the spurious-free dynamic range (SFDR), signal-to-noise and distortion (SINAD), effective number of bits (ENOB), intermodulation distortion (IMD) and cross-talk between adjacent channels over the bandwidth of 2.048 GHz. We both captured data for off-line analysis with floating-point arithmetic, and implemented a real-time integer arithmetic spectrometer on the RFSoC. The performance of the ADCs is sufficient for radio astronomy applications and close to the vendor specifications in most of the scenarios. We have carried out spectral integrations of up to 100 s and stability tests over tens of hours and find thermal noise-limited performance over these timescales. ",https://doi.org/10.1093/mnras/staa3895,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A10182840>,Yes,potent(1)
0000-0002-0078-5982,Chao Liu,Zhejiang University,An Error-Surface-Based Fractional Motion Estimation Algorithm and   Hardware Implementation for VVC,1970,"  Versatile Video Coding (VVC) introduces more coding tools to improve compression efficiency compared to its predecessor High Efficiency Video Coding (HEVC). For inter-frame coding, Fractional Motion Estimation (FME) still has a high computational effort, which limits the real-time processing capability of the video encoder. In this context, this paper proposes an error-surface-based FME algorithm and the corresponding hardware implementation. The algorithm creates an error surface constructed by the Rate-Distortion (R-D) cost of the integer motion vector (IMV) and its neighbors. This method requires no iteration and interpolation, thus reducing the area and power consumption and increasing the throughput of the hardware. The experimental results show that the corresponding BDBR loss is only 0.47% compared to VTM 16.0 in LD-P configuration. The hardware implementation was synthesized using GF 28nm process. It can support 13 different sizes of CU varying from 128x128 to 8x8. The measured throughput can reach 4K@30fps at 400MHz, with a gate count of 192k and power consumption of 12.64 mW. And the throughput can reach 8K@30fps at 631MHz when only quadtree is searched. To the best of our knowledge, this work is the first hardware architecture for VVC FME with interpolation-free strategies ",Kein DOI-Link verfügbar,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A10142A70>,Yes,versatile(1)
0000-0002-0078-5982,Chao Liu,Zhejiang University,Is ChatGPT a Good Recommender? A Preliminary Study,1970,"  Recommendation systems have witnessed significant advancements and have been widely used over the past decades. However, most traditional recommendation methods are task-specific and therefore lack efficient generalization ability. Recently, the emergence of ChatGPT has significantly advanced NLP tasks by enhancing the capabilities of conversational models. Nonetheless, the application of ChatGPT in the recommendation domain has not been thoroughly investigated. In this paper, we employ ChatGPT as a general-purpose recommendation model to explore its potential for transferring extensive linguistic and world knowledge acquired from large-scale corpora to recommendation scenarios. Specifically, we design a set of prompts and evaluate ChatGPT's performance on five recommendation scenarios. Unlike traditional recommendation methods, we do not fine-tune ChatGPT during the entire evaluation process, relying only on the prompts themselves to convert recommendation tasks into natural language tasks. Further, we explore the use of few-shot prompting to inject interaction information that contains user potential interest to help ChatGPT better understand user needs and interests. Comprehensive experimental results on Amazon Beauty dataset show that ChatGPT has achieved promising results in certain tasks and is capable of reaching the baseline level in others. We conduct human evaluations on two explainability-oriented tasks to more accurately evaluate the quality of contents generated by different models. And the human evaluations show ChatGPT can truly understand the provided information and generate clearer and more reasonable results. We hope that our study can inspire researchers to further explore the potential of language models like ChatGPT to improve recommendation performance and contribute to the advancement of the recommendation systems field. ",Kein DOI-Link verfügbar,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0E989F30>,Yes,potent(3)
0000-0002-0078-5982,Chao Liu,Zhejiang University,EASYFLOW: Keep Ethereum Away From Overflow,1970,"  While Ethereum smart contracts enabled a wide range of blockchain applications, they are extremely vulnerable to different forms of security attacks. Due to the fact that transactions to smart contracts commonly involve cryptocurrency transfer, any successful attacks can lead to money loss or even financial disorder. In this paper, we focus on the overflow attacks in Ethereum , mainly because they widely rooted in many smart contracts and comparatively easy to exploit. We have developed EASYFLOW , an overflow detector at Ethereum Virtual Machine level. The key insight behind EASYFLOW is a taint analysis based tracking technique to analyze the propagation of involved taints. Specifically, EASYFLOW can not only divide smart contracts into safe contracts, manifested overflows, well-protected overflows and potential overflows, but also automatically generate transactions to trigger potential overflows. In our preliminary evaluation, EASYFLOW managed to find potentially vulnerable Ethereum contracts with little runtime overhead. ",https://doi.org/10.1109/ICSE-Companion.2019.00029,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0EA3BC40>,Yes,potent(3)
0000-0002-0078-5982,Chao Liu,Zhejiang University,BLOCKEYE: Hunting For DeFi Attacks on Blockchain,1970,"  Decentralized finance, i.e., DeFi, has become the most popular type of application on many public blockchains (e.g., Ethereum) in recent years. Compared to the traditional finance, DeFi allows customers to flexibly participate in diverse blockchain financial services (e.g., lending, borrowing, collateralizing, exchanging etc.) via smart contracts at a relatively low cost of trust. However, the open nature of DeFi inevitably introduces a large attack surface, which is a severe threat to the security of participants funds. In this paper, we proposed BLOCKEYE, a real-time attack detection system for DeFi projects on the Ethereum blockchain. Key capabilities provided by BLOCKEYE are twofold: (1) Potentially vulnerable DeFi projects are identified based on an automatic security analysis process, which performs symbolic reasoning on the data flow of important service states, e.g., asset price, and checks whether they can be externally manipulated. (2) Then, a transaction monitor is installed offchain for a vulnerable DeFi project. Transactions sent not only to that project but other associated projects as well are collected for further security analysis. A potential attack is flagged if a violation is detected on a critical invariant configured in BLOCKEYE, e.g., Benefit is achieved within a very short time and way much bigger than the cost. We applied BLOCKEYE in several popular DeFi projects and managed to discover potential security attacks that are unreported before. A video of BLOCKEYE is available at https://youtu.be/7DjsWBLdlQU. ",Kein DOI-Link verfügbar,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0E9D2E30>,Yes,potent(3)
0000-0002-0078-5982,Chao Liu,Zhejiang University,Immunofluorescence Capillary Imaging Segmentation: Cases Study,1970,"  Nonunion is one of the challenges faced by orthopedics clinics for the technical difficulties and high costs in photographing interosseous capillaries. Segmenting vessels and filling capillaries are critical in understanding the obstacles encountered in capillary growth. However, existing datasets for blood vessel segmentation mainly focus on the large blood vessels of the body, and the lack of labeled capillary image datasets greatly limits the methodological development and applications of vessel segmentation and capillary filling. Here, we present a benchmark dataset, named IFCIS-155, consisting of 155 2D capillary images with segmentation boundaries and vessel fillings annotated by biomedical experts, and 19 large-scale, high-resolution 3D capillary images. To obtain better images of interosseous capillaries, we leverage state-of-the-art immunofluorescence imaging techniques to highlight the rich vascular morphology of interosseous capillaries. We conduct comprehensive experiments to verify the effectiveness of the dataset and the benchmarking deep learning models (\eg UNet/UNet++ and the modified UNet/UNet++). Our work offers a benchmark dataset for training deep learning models for capillary image segmentation and provides a potential tool for future capillary research. The IFCIS-155 dataset and code are all publicly available at \url{https://github.com/ncclabsustech/IFCIS-55}. ",https://doi.org/10.1145/3503161.3548429,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0E9BDF30>,Yes,potent(1)
0000-0002-0078-5982,Chao Liu,Zhejiang University,"Mira Variable Stars From LAMOST DR4 Data: Emission Features, Temperature   Types, and Candidate Selection",1970,"  Based on an extensive spectral study of a photometrically confirmed sample of Mira variables, we find a relationship between relative Balmer emission-line strength and spectral temperature of O-rich Mira stars. The $F_{\rm H\delta}/F_{\rm H\gamma}$ flux ratio increases from less than unity to five as stars cool down from M0 to M10, which is likely driven by increasing TiO absorption above the deepest shock-emitting regions. We also discuss the relationship between the equivalent widths of the Balmer emission lines and the photometric luminosity phase of our Mira sample stars. Using our 291 Mira spectra as templates for reference, 191 Mira candidates are newly identified from the LAMOST DR4 catalog. We summarize the criteria adopted to select Mira candidates based on emission-line indices and molecular absorption bands. This enlarged spectral sample of Mira variables has the potential to contribute significantly to our knowledge of the optical properties of Mira stars and will facilitate further studies of these late-type, long-period variables. ",https://doi.org/10.3847/1538-4365/aa88a9,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A110078D0>,Yes,potent(1)
0000-0002-0078-5982,Chao Liu,Zhejiang University,Corner Detection Based on Multi-directional Gabor Filters with   Multi-scales,1970,"  Gabor wavelet is an essential tool for image analysis and computer vision tasks. Local structure tensors with multiple scales are widely used in local feature extraction. Our research indicates that the current corner detection method based on Gabor wavelets can not effectively apply to complex scenes. In this work, the capability of the Gabor function to discriminate the intensity changes of step edges, L-shaped corners, Y-shaped or T-shaped corners, X-shaped corners, and star-shaped corners are investigated. The properties of Gabor wavelets to suppress affine image transformation are investigated and obtained. Many properties for edges and corners were discovered, which prompted us to propose a new corner extraction method. To fully use the structural information from the tuned Gabor filters, a novel multi-directional structure tensor is constructed for corner detection, and a multi-scale corner measurement function is proposed to remove false candidate corners. Furthermore, we compare the proposed method with twelve current state-of-the-art methods, which exhibit optimal performance and practical application to 3D reconstruction with good application potential. ",Kein DOI-Link verfügbar,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0E05CA40>,Yes,potent(1)
0000-0002-0078-5982,Chao Liu,Zhejiang University,The impact of bias row noise to photometric accuracy: case study based   on a scientific CMOS detector,1970,"  We tested a new model of CMOS detector manufactured by the Gpixel Inc, for potential space astronomical application. In laboratory, we obtain some bias images under the typical application environment. In these bias images, clear random row noise pattern is observed. The row noise also contains some characteristic spatial frequencies. We quantitatively estimated the impact of this feature to photometric measurements, by making simulated images. We compared different bias noise types under strict parameter control. The result shows the row noise will significantly deteriorate the photometric accuracy. It effectively increases the readout noise by a factor of 2 to 10. However, if it is properly removed, the image quality and photometric accuracy will be significantly improved. ",https://doi.org/10.1088/1674-4527/ad1793,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0E0D2480>,Yes,potent(1)
0000-0002-0078-5982,Chao Liu,Zhejiang University,The North/South Asymmetry of the Galaxy: Possible Connection to the   Vertical Phase Space Snail,1970,"  The Galaxy is found to be in disequilibrium based on recent findings of the North/South (N/S) asymmetry and the phase mixing signatures, such as a phase spiral (snail) structure in the vertical phase space ($z-V_{z}$). We show that the N/S asymmetry in a tracer population of dwarfs may be quantitatively modeled with a simple phase snail model superimposed on a smooth equilibrium background. As the phase snail intersects with the $z$ axis, the number density is enhanced, and the velocity dispersion ($\sigma_{z}$) is decreased relative to the other side of the Galactic plane. Fitting only to the observed asymmetric N/S $\sigma_{z}$ profiles, we obtain reasonable parameters for the phase space snail and the potential utilized in modeling the background, despite the complex dependence of the model on the potential parameters and the significant selection effects of the data. Both the snail shape and the N/S number density difference given by our best-fit model are consistent with previous observations. The equilibrium background implies a local dark matter density of $0.0151^{+0.0050}_{-0.0051}$ ${\rm M}_{\odot}\,{\rm pc}^{-3}$. The vertical bulk motion of our model is similar to the observation, but with a $\sim$1.2 $\rm km\,s^{-1}$ shift. Our work demonstrates the strong correlation between the phase space snail and the N/S asymmetry. Future observational constraints will facilitate more comprehensive snail models to unravel the Milky Way potential and the perturbation history encoded in the snail feature. ",https://doi.org/10.3847/1538-4357/ac86cd,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0EC8E020>,Yes,potent(3)
0000-0002-0078-5982,Chao Liu,Zhejiang University,Classifying globular clusters and applying them to estimate the mass of   the Milky Way,1970,"  We combine the kinematics of 159 globular clusters (GCs) provided by the Gaia Early Data Release 3 (EDR3) with other observational data to classify the GCs, and to estimate the mass of the Milky Way (MW). We use the age-metallicity relation, integrals of motion, action space and the GC orbits to identify the GCs as either formed in-situ (Bulge and Disk) or ex situ (via accretion). We find that $45.3\%$ have formed in situ, $38.4\%$ may be related to known merger events: Gaia-Sausage-Enceladus, the Sagittarius dwarf galaxy, the Helmi streams, the Sequoia galaxy, and the Kraken galaxy. We also further identify three new sub-structures associated with the Gaia-Sausage-Enceladus. The remaining $16.3\%$ of GCs are unrelated to the known mergers and thought to be from small accretion events. We select 46 GCs which have radii $8.0<r<37.3$ kpc and obtain the anisotropy parameter $\beta=0.315_{-0.049}^{+0.055}$, which is lower than the recent result using the sample of GCs in Gaia Data Release 2, but still in agreement with it by considering the error bar. By using the same sample, we obtain the MW mass inside the outermost GC as $M(<37.3 kpc)=0.423_{-0.02}^{+0.02}\times10^{12}M_{\odot}$, and the corresponding $M_{200}=1.11_{-0.18}^{+0.25}\times10^{12}M_{\odot}$. The estimated mass is consistent with the results in many recent studies. We also find that the estimated $\beta$ and mass depend on the selected sample of GCs. However, it is difficult to determine whether a GC fully traces the potential of the MW. ",https://doi.org/10.1088/1674-4527/ac9e91,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0EC862F0>,Yes,potent(1)
0000-0002-0078-5982,Chao Liu,Zhejiang University,PDSR: A Privacy-Preserving Diversified Service Recommendation Method on   Distributed Data,1970,"  The last decade has witnessed a tremendous growth of service computing, while efficient service recommendation methods are desired to recommend high-quality services to users. It is well known that collaborative filtering is one of the most popular methods for service recommendation based on QoS, and many existing proposals focus on improving recommendation accuracy, i.e., recommending high-quality redundant services. Nevertheless, users may have different requirements on QoS, and hence diversified recommendation has been attracting increasing attention in recent years to fulfill users' diverse demands and to explore potential services. Unfortunately, the recommendation performances relies on a large volume of data (e.g., QoS data), whereas the data may be distributed across multiple platforms. Therefore, to enable data sharing across the different platforms for diversified service recommendation, we propose a Privacy-preserving Diversified Service Recommendation (PDSR) method. Specifically, we innovate in leveraging the Locality-Sensitive Hashing (LSH) mechanism such that privacy-preserved data sharing across different platforms is enabled to construct a service similarity graph. Based on the similarity graph, we propose a novel accuracy-diversity metric and design a $2$-approximation algorithm to select $K$ services to recommend by maximizing the accuracy-diversity measure. Extensive experiments on real datasets are conducted to verify the efficacy of our PDSR method. ",Kein DOI-Link verfügbar,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0ED35530>,Yes,potent(1)
0000-0002-0078-5982,Chao Liu,Zhejiang University,North-South asymmetries in the Galactic thin disk associated with the   vertical phase spiral as seen using LAMOST-Gaia stars,1970,"  We select 1,052,469 (754,635) thin disk stars from {\it Gaia} eDR3 and LAMOST DR7 in the range of Galactocentric radius $R$ (guiding center radius $R_\mathrm{g}$) from 8 to 11\,kpc to investigate the asymmetries between the North and South of the disk midplane. More specifically we analyze the vertical velocity dispersion profiles ($\sigma_{v_{z}}(z$)) in different bins of $R$ ($R_\mathrm{g}$) and $[\mathrm{Fe/H}]$. We find troughs in the profiles of $\sigma_{v_{z}}(z)$ located in both the North ($z \sim 0.7$\,kpc) and South ($z \sim -0.5$\,kpc) of the disk at all radial and chemical bins studied. The difference between the Northern and Southern vertical velocity dispersion profiles ($\Delta\sigma_{v_{z}}(|z|)$) shows a shift between curves of different $R$ and $R_\mathrm{g}$. A similar shift exists in these NS asymmetry profiles further divided into different $[\mathrm{Fe/H}]$ ranges. The sample binned with $R_\mathrm{g}$ more clearly displays the features in the velocity dispersion profiles. The shift in the peaks of the $\Delta\sigma_{v_{z}}$ profiles and the variation in the phase spiral shape binned by metallicity indicate the variation of the vertical potential profiles and the radial metallicity gradient. The wave-like signal in NS asymmetry of $\sigma_{v_{z}}(z)$ largely originates from phase spiral; while the NS asymmetry profiles of [Fe/H] only display a weak wave-like feature near solar radius. We perform a test particle simulation to qualitatively reproduce the observed results. A quantitative explanation of the NS asymmetry in the metallicity profile needs careful consideration of the spiral shape and the perturbation model, and we leave this for future work. ",Kein DOI-Link verfügbar,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0EACD170>,Yes,potent(1)
0000-0002-0078-5982,Chao Liu,Zhejiang University,Red Clump Stars from the LAMOST data I: identification and distance,1970,"  We present a sample of about 120,000 red clump candidates selected from the LAMOST DR2 catalog based on the empirical distribution model in the effective temperature vs. surface gravity plane. Although, in general, red clump stars are considered as the standard candle, they do not exactly stay in a narrow range of absolute magnitude, but may extend to more than 1 magnitude depending on their initial mass. Consequently, conventional oversimplified distance estimations with assumption of fixed luminosity may lead to systematic bias related to the initial mass or the age, which may potentially affect the study of the evolution of the Galaxy with red clump stars. We therefore employ an isochrone-based method to estimate the absolute magnitude of red clump stars from their observed surface gravities, effective temperatures, and metallicities. We verify that the estimation well removes the systematics and provide an initial mass/age independent distance estimates with accuracy less than 10%. ",https://doi.org/10.1088/1674-4527/15/8/006,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0EAE0B80>,Yes,potent(1)
0000-0001-6923-9325,Yue Huang,"Zhejiang University, Zhejiang university","FakeGPT: Fake News Generation, Explanation and Detection of Large   Language Models",1970,"  The rampant spread of fake news has adversely affected society, resulting in extensive research on curbing its spread. As a notable milestone in large language models (LLMs), ChatGPT has gained significant attention due to its exceptional natural language processing capabilities. In this study, we present a thorough exploration of ChatGPT's proficiency in generating, explaining, and detecting fake news as follows. Generation -- We employ four prompt methods to generate fake news samples and prove the high quality of these samples through both self-assessment and human evaluation. Explanation -- We obtain nine features to characterize fake news based on ChatGPT's explanations and analyze the distribution of these factors across multiple public datasets. Detection -- We examine ChatGPT's capacity to identify fake news. We explore its detection consistency and then propose a reason-aware prompt method to improve its performance. Although our experiments demonstrate that ChatGPT shows commendable performance in detecting fake news, there is still room for its improvement. Consequently, we further probe into the potential extra information that could bolster its effectiveness in detecting fake news. ",Kein DOI-Link verfügbar,<Element '{http://www.w3.org/2005/Atom}id' at 0x0000024A0CE336A0>,Yes,"commendable(1), notable(1), potent(1)"
