ORCID,Author,Institution,Title,PubDate,Abstract,DOI,IDlist,flag,found_words
0000-0002-2869-226X,Weichen Wang,CAU,The Baltimore Oriole's Nest: Cool Winds from the Inner and Outer Parts   of a Star-Forming Galaxy at z=1.3,2021,"  Strong galactic winds are ubiquitous at $z\gtrsim 1$. However, it is not well known where inside galaxies these winds are launched from. We study the cool winds ($\sim 10^4$\,K) in two spatial regions of a massive galaxy at $z=1.3$, which we nickname the ""Baltimore Oriole's Nest."" The galaxy has a stellar mass of $10^{10.3\pm 0.3} M_\odot$, is located on the star-forming main sequence, and has a morphology indicative of a recent merger. Gas kinematics indicate a dynamically complex system with velocity gradients ranging from 0 to 60 $\mathrm{km}\cdot\mathrm{s}^{-1}$. The two regions studied are: a dust-reddened center (Central region), and a blue arc at 7 kpc from the center (Arc region). We measure the \ion{Fe}{2} and \ion{Mg}{2} absorption line profiles from deep Keck/DEIMOS spectra. Blueshifted wings up to 450 km$\cdot$s$^{-1}$ are found for both regions. The \ion{Fe}{2} column densities of winds are $10^{14.7\pm 0.2}\,\mathrm{cm}^{-2}$ and $10^{14.6\pm 0.2}\,\mathrm{cm}^{-2}$ toward the Central and Arc regions, respectively. Our measurements suggest that the winds are most likely launched from both regions. The winds may be driven by the spatially extended star formation, the surface density of which is around 0.2 $M_\odot\,\mathrm{yr}^{-1}\cdot \mathrm{kpc}^{-2}$ in both regions. The mass outflow rates are estimated to be $4\,M_\odot\,\mathrm{yr}^{-1}$ and $3\,M_\odot\,\mathrm{yr}^{-1}$ for the Central and Arc regions, with uncertainties of one order-of-magnitude or more. Findings of this work and a few previous studies suggest that the cool galactic winds at $z\gtrsim 1$ might be commonly launched from the entire spatial extents of their host galaxies due to extended galaxy star formation. ",https://doi.org/10.3847/1538-4357/ac6592,2109.12133v3,No,
0000-0002-2869-226X,Weichen Wang,CAU,Galaxy inclination and the IRX-beta relation: Effects on UV   star-formation rate measurements at intermediate to high redshifts,2018,"  At intermediate and high redshifts, measurements of galaxy star-formation rates are usually based on rest-frame ultraviolet (UV) data. A correction for dust attenuation, A_UV, is needed for these measurements. This correction is typically inferred from UV spectral slopes (beta) using an equation known as ""Meurer's Relation."" In this paper, we study this relation at a redshift of 1.5 using images and photometric measurements in the rest-frame UV (HST) through mid-infrared (Spitzer). It is shown that massive star-forming galaxies (above 10^10 Msun) have dust corrections that are dependent on their inclination to the line-of-sight. Edge-on galaxies have higher A_UV and infrared excess (IRX=L(IR)/L(UV)) than face-on galaxies at a given beta. Interestingly, dust corrections for low-mass star-forming galaxies do not depend on inclination. This is likely because more massive galaxies have more disk-like shapes/kinematics, while low-mass galaxies are more prolate and have more disturbed kinematics. To account for an inclination-dependent dust correction, a modified Meurer's Relation is derived: A_UV=4.43+1.99 beta - 1.73 (b/a-0.67), where b/a is the galaxy axis ratio. This inclination-dependence of A_UV can be explained by a two-component model of the dust distribution inside galaxies. In such a model, the dust attenuation of edge-on galaxies has a higher contribution from a ""mixture"" component (dust uniformly mixed with stars in the diffuse interstellar medium), and a lower contribution from a ""birth cloud"" component (near-spherical dust shells surrounding young stars in H II regions) than that of face-on galaxies. The difference is caused by the larger path-lengths through disks at higher inclinations. ",https://doi.org/10.3847/1538-4357/aaef79,1811.03671v1,No,
0000-0002-2869-226X,Weichen Wang,CAU,The Origins of UV-optical Color Gradients in Star-forming Galaxies at z   ~ 2: Predominant Dust Gradients But Negligible sSFR Gradients,2017,"  The rest-frame UV-optical (i.e., $NUV-B$) color is sensitive to both low-level recent star formation (specific star formation rate - sSFR) and dust. In this Letter, we extend our previous work on the origins of $NUV-B$ color gradients in star-forming galaxies (SFGs) at $z\sim1$ to those at $z\sim2$. We use a sample of 1335 large (semi-major axis radius $R_{\rm SMA}>0.''18$) SFGs with extended UV emission out to $2R_{\rm SMA}$ in the mass range $M_{\ast} = 10^{9}-10^{11}M_{\odot}$ at $1.5<z<2.8$ in the CANDELS/GOODS-S and UDS fields. We show that these SFGs generally have negative $NUV-B$ color gradients (redder centres), and their color gradients strongly increase with galaxy mass. We also show that the global rest-frame $FUV-NUV$ color is approximately linear with $A_{\rm V}$, which is derived by modeling the observed integrated FUV to NIR spectral energy distributions of the galaxies. Applying this integrated calibration to our spatially-resolved data, we find a negative dust gradient (more dust extinguished in the centers), which steadily becomes steeper with galaxy mass. We further find that the $NUV-B$ color gradients become nearly zero after correcting for dust gradients regardless of galaxy mass. This indicates that the sSFR gradients are negligible and dust reddening is likely the principal cause of negative UV-optical color gradients in these SFGs. Our findings support that the buildup of the stellar mass in SFGs at the Cosmic Noon is self-similar inside $2R_{\rm SMA}$. ",https://doi.org/10.3847/2041-8213/aa7cf5,1707.00226v1,No,
0000-0002-2869-226X,Weichen Wang,CAU,Distinguishing Mergers and Disks in High Redshift Observations of Galaxy   Kinematics,2019,"  The majority of massive star-forming galaxies at $z\sim2$ have velocity gradients suggestive of rotation, in addition to large amounts of disordered motions. In this paper, we demonstrate that it is challenging to distinguish the regular rotation of a disk galaxy from the orbital motions of merging galaxies with seeing-limited data. However, the merger fractions at $z\sim2$ are likely too low for this to have a large effect on measurements of disk fractions. To determine how often mergers pass for disks, we look to galaxy formation simulations. We analyze $\sim$24000 synthetic images and kinematic maps of 31 high-resolution simulations of isolated galaxies and mergers at $z\sim2$. We determine if the synthetic observations pass criteria commonly used to identify disk galaxies, and whether the results are consistent with their intrinsic dynamical states. Galaxies that are intrinsically mergers pass the disk criteria for anywhere from 0 to 100$\%$ of sightlines. The exact percentage depends strongly on the specific disk criteria adopted, and weakly on the separation of the merging galaxies. Therefore, one cannot tell with certainty whether observations of an individual galaxy indicate a merger or a disk. To estimate the fraction of mergers passing as disks in current kinematics samples, we combine the probability that a merger will pass as a disk with theoretical merger fractions from a cosmological simulation. Taking the latter at face-value, the observed disk fractions are overestimated by small amounts: at most by $5\%$ at high stellar mass ($10^{10-11}$ M$_{\odot}$) and $15\%$ at low stellar mass ($10^{9-10}$ M$_{\odot}$). ",https://doi.org/10.3847/1538-4357/ab07c9,1902.06762v1,No,
0000-0002-2869-226X,Weichen Wang,CAU,The Isophotal Structure of Star-forming Galaxies at $0.5< z <1.8$ in   CANDELS: Implications for the Evolution of Galaxy Structure,2018,"  We have measured the radial profiles of isophotal ellipticity ($\varepsilon$) and disky/boxy parameter A$_4$ out to radii of about three times the semi-major axes for $\sim4,600$ star-forming galaxies (SFGs) at intermediate redshifts $0.5<z<1.8$ in the CANDELS/GOODS-S and UDS fields. Based on the average size versus stellar-mass relation in each redshift bin, we divide our galaxies into Small SFGs (SSFGs), i.e., smaller than average for its mass, and Large SFGs (LSFGs), i.e., larger than average. We find that, at low masses ($M_{\ast} < 10^{10}M_{\odot}$), the SSFGs generally have nearly flat $\varepsilon$ and A$_4$ profiles for both edge-on and face-on views, especially at redshifts $z>1$. Moreover, the median A$_4$ values at all radii are almost zero. In contrast, the highly-inclined, low-mass LSFGs in the same mass-redshift bins generally have monotonically increasing $\varepsilon$ with radius and are dominated by disky values at intermediate radii. These findings at intermediate redshifts imply that low-mass SSFGs are not disk-like, while low-mass LSFGs appear to harbour disk-like components flattened by significant rotation. At high masses ($M_{\ast} > 10^{10}M_{\odot}$), highly-inclined SSFGs and LSFGs both exhibit a general, distinct trend for both $\varepsilon$ and A$_4$ profiles: increasing values with radius at lower radii, reaching maxima at intermediate radii, and then decreasing values at larger radii. Such a trend is more prevalent for more massive ($M_{\ast} > 10^{10.5}M_{\odot}$) galaxies or those at lower redshifts ($z<1.4$). The distinct trend in $\varepsilon$ and A$_4$ can be simply explained if galaxies possess all three components: central bulges, disks in the intermediate regions, and halo-like stellar components in the outskirts. ",https://doi.org/10.3847/1538-4357/aaa5ad,1802.07930v1,No,
0000-0002-2869-226X,Weichen Wang,CAU,On the Transition of the Galaxy Quenching Mode at 0.5<z<1 in CANDELS,2018,"  We investigate the galaxy quenching process at intermediate redshift using a sample of $\sim4400$ galaxies with $M_{\ast} > 10^{9}M_{\odot}$ between redshift 0.5 and 1.0 in all five CANDELS fields. We divide this sample, using the integrated specific star formation rate (sSFR), into four sub-groups: star-forming galaxies (SFGs) above and below the ridge of the star-forming main sequence (SFMS), transition galaxies and quiescent galaxies. We study their $UVI$ ($U-V$ versus $V-I$) color gradients to infer their sSFR gradients out to twice effective radii. We show that on average both star-forming and transition galaxies at all masses are not fully quenched at any radii, whereas quiescent galaxies are fully quenched at all radii. We find that at low masses ($M_{\ast} = 10^{9}-10^{10}M_{\odot}$) SFGs both above and below the SFMS ridge generally have flat sSFR profiles, whereas the transition galaxies at the same masses generally have sSFRs that are more suppressed in their outskirts. In contrast, at high masses ($M_{\ast} > 10^{10.5}M_{\odot}$), SFGs above and below the SFMS ridge and transition galaxies generally have varying degrees of more centrally-suppressed sSFRs relative to their outskirts. These findings indicate that at $z\sim~0.5-1.0$ the main galaxy quenching mode depends on its already formed stellar mass, exhibiting a transition from ""the outside-in"" at $M_{\ast} \leq 10^{10}M_{\odot}$ to ""the inside-out"" at $M_{\ast} > 10^{10.5}M_{\odot}$. In other words, our findings support that internal processes dominate the quenching of massive galaxies, whereas external processes dominate the quenching of low-mass galaxies. ",https://doi.org/10.3847/1538-4357/aac20d,1805.00595v1,No,
0000-0002-2869-226X,Weichen Wang,CAU,The Dwarf Galaxy Population at $z\sim 0.7$: A Catalog of Emission Lines   and Redshifts from Deep Keck Observations,2022,"  We present a catalog of spectroscopically measured redshifts over $0 < z < 2$ and emission line fluxes for 1440 galaxies. The majority ($\sim$65\%) of the galaxies come from the HALO7D survey, with the remainder from the DEEPwinds program. This catalog includes redshifts for 646 dwarf galaxies with $\log(M_{\star}/M_{\odot}) < 9.5$. 810 catalog galaxies did not have previously published spectroscopic redshifts, including 454 dwarf galaxies. HALO7D used the DEIMOS spectrograph on the Keck II telescope to take very deep (up to 32 hours exposure, with a median of $\sim$7 hours) optical spectroscopy in the COSMOS, EGS, GOODS-North, and GOODS-South CANDELS fields, and in some areas outside CANDELS. We compare our redshift results to existing spectroscopic and photometric redshifts in these fields, finding only a 1\% rate of discrepancy with other spectroscopic redshifts. We measure a small increase in median photometric redshift error (from 1.0\% to 1.3\%) and catastrophic outlier rate (from 3.5\% to 8\%) with decreasing stellar mass. We obtained successful redshift fits for 75\% of massive galaxies, and demonstrate a similar 70-75\% successful redshift measurement rate in $8.5 < \log(M_{\star}/M_{\odot}) < 9.5$ galaxies, suggesting similar survey sensitivity in this low-mass range. We describe the redshift, mass, and color-magnitude distributions of the catalog galaxies, finding HALO7D galaxies representative of CANDELS galaxies up to \textit{i}-band magnitudes of 25. The catalogs presented will enable studies of star formation (SF), the mass-metallicity relation, SF-morphology relations, and other properties of the $z\sim0.7$ dwarf galaxy population. ",https://doi.org/10.3847/1538-4365/ac6cdf,2203.09588v2,No,
0000-0002-2869-226X,Weichen Wang,CAU,MAMMOTH-Subaru. II. Diverse Populations of Circumgalactic Ly$α$   Nebulae at Cosmic Noon,2024,"  Circumgalactic Lyman-alpha (Ly$\alpha$) nebulae are gaseous halos around galaxies exhibiting luminous extended Ly$\alpha$ emission. This work investigates Ly$\alpha$ nebulae from deep imaging of $\sim12~\mathrm{deg}^2$ sky, targeted by the MAMMOTH-Subaru survey. Utilizing the wide-field capability of Hyper Suprime-Cam (HSC), we present one of the largest blind Ly$\alpha$ nebula selections, including QSO nebulae, Ly$\alpha$ blobs, and radio galaxy nebulae down to typical $2\sigma$ Ly$\alpha$ surface brightness of $(5-10)\times10^{-18}\mathrm{~erg~s^{-1}~cm^{-2}~arcsec^{-2}}$. The sample contains 117 nebulae with Ly$\alpha$ sizes of 40 - 400 kpc, and the most gigantic one spans about 365 kpc, referred to as the Ivory Nebula. Combining with multiwavelength data, we investigate diverse nebula populations and associated galaxies. We find a small fraction of Ly$\alpha$ nebulae have QSOs ($\sim7\%$), luminous infrared galaxies ($\sim1\%$), and radio galaxies ($\sim 2\%$). Remarkably, among the 28 enormous Ly$\alpha$ nebulae (ELANe) exceeding 100 kpc, about $80\%$ are associated with UV-faint galaxies ($M_\mathrm{UV} > -22$), categorized as Type II ELANe. We underscore that Type II ELANe constitute the majority but remain largely hidden in current galaxy and QSO surveys. Dusty starburst and obscured AGN activity are proposed to explain the nature of Type II ELANe. The SED of stacking all Ly$\alpha$ nebulae also reveals signs of massive dusty star-forming galaxies with obscured AGNs. We propose a model to explain the dusty nature where the diverse populations of Ly$\alpha$ nebula capture massive galaxies at different evolutionary stages undergoing violent assembling. Ly$\alpha$ nebulae provide critical insights into the formation and evolution of today's massive cluster galaxies at cosmic noon. ",Kein DOI-Link verfügbar,2405.13113v1,No,
0000-0002-2869-226X,Weichen Wang,CAU,UVI colour gradients of 0.4<z<1.4 star-forming main sequence galaxies in   CANDELS: dust extinction and star formation profiles,2017,"  This paper uses radial colour profiles to infer the distributions of dust, gas and star formation in z=0.4-1.4 star-forming main sequence galaxies. We start with the standard UVJ-based method to estimate dust extinction and specific star formation rate (sSFR). By replacing J with I band, a new calibration method suitable for use with ACS+WFC3 data is created (i.e. UVI diagram). Using a multi-wavelength multi-aperture photometry catalogue based on CANDELS, UVI colour profiles of 1328 galaxies are stacked in stellar mass and redshift bins. The resulting colour gradients, covering a radial range of 0.2--2.0 effective radii, increase strongly with galaxy mass and with global $A_V$. Colour gradient directions are nearly parallel to the Calzetti extinction vector, indicating that dust plays a more important role than stellar population variations. With our calibration, the resulting $A_V$ profiles fall much more slowly than stellar mass profiles over the measured radial range. sSFR gradients are nearly flat without central quenching signatures, except for $M_*>10^{10.5} M_{\odot}$, where central declines of 20--25 per cent are observed. Both sets of profiles agree well with previous radial sSFR and (continuum) $A_V$ measurements. They are also consistent with the sSFR profiles and, if assuming a radially constant gas-to-dust ratio, gas profiles in recent hydrodynamic models. We finally discuss the striking findings that SFR scales with stellar mass density in the inner parts of galaxies, and that dust content is high in the outer parts despite low stellar-mass surface densities there. ",https://doi.org/10.1093/mnras/stx1148,1705.05404v1,No,
0000-0002-2869-226X,Weichen Wang,CAU,"Cosmic Himalayas: The Highest Quasar Density Peak Identified in a 10,000   deg$^2$ Sky with Spatial Discrepancies between Galaxies, Quasars, and IGM HI",2024,"  We report the identification of a quasar overdensity in the BOSSJ0210 field, dubbed Cosmic Himalayas, consisting of 11 quasars at $z=2.16-2.20$, the densest overdensity of quasars ($17\sigma$) in the $\sim$10,000 deg$^2$ of the Sloan Digital Sky Survey. We present the spatial distributions of galaxies and quasars and an HI absorption map of the intergalactic medium (IGM). On the map of 465 galaxies selected from the MAMMOTH-Subaru survey, we find two galaxy density peaks that do not fall on the quasar overdensity but instead exist at the northwest and southeast sides, approximately 25 $h^{-1}$ comoving-Mpc apart from the quasar overdensity. With a spatial resolution of 15 $h^{-1}$ comoving Mpc in projection, we produce a three-dimensional HI tomography map by the IGM Ly$\alpha$ forest in the spectra of 23 SDSS/eBOSS quasars behind the quasar overdensity. Surprisingly, the quasar overdensity coincides with neither an absorption peak nor a transmission peak of IGM HI but lies near the border separating opaque and transparent volumes, with the more luminous quasars located in an environment with lesser IGM HI. Hence remarkably, the overdensity region traced by the 11 quasars, albeit all in coherently active states, has no clear coincidence with peaks of galaxies or HI absorption densities. Current physical scenarios with mixtures of HI overdensities and quasar photoionization cannot fully interpret the emergence of Cosmic Himalayas, suggesting this peculiar structure is an excellent laboratory to unveil the interplay between galaxies, quasars, and the IGM. ",Kein DOI-Link verfügbar,2404.15963v1,No,
0000-0002-2869-226X,Weichen Wang,CAU,Clumpy Galaxies in CANDELS. II. Physical Properties of UV-bright Clumps   at $0.5\leq z<3$,2017,"  Studying giant star-forming clumps in distant galaxies is important to understand galaxy formation and evolution. At present, however, observers and theorists have not reached a consensus on whether the observed ""clumps"" in distant galaxies are the same phenomenon that is seen in simulations. In this paper, as a step to establish a benchmark of direct comparisons between observations and theories, we publish a sample of clumps constructed to represent the commonly observed ""clumps"" in the literature. This sample contains 3193 clumps detected from 1270 galaxies at $0.5 \leq z < 3.0$. The clumps are detected from rest-frame UV images, as described in our previous paper. Their physical properties, e.g., rest-frame color, stellar mass (M*), star formation rate (SFR), age, and dust extinction, are measured by fitting the spectral energy distribution (SED) to synthetic stellar population models. We carefully test the procedures of measuring clump properties, especially the method of subtracting background fluxes from the diffuse component of galaxies. With our fiducial background subtraction, we find a radial clump U-V color variation, where clumps close to galactic centers are redder than those in outskirts. The slope of the color gradient (clump color as a function of their galactocentric distance scaled by the semi-major axis of galaxies) changes with redshift and M* of the host galaxies: at a fixed M*, the slope becomes steeper toward low redshift, and at a fixed redshift, it becomes slightly steeper with M*. Based on our SED-fitting, this observed color gradient can be explained by a combination of a negative age gradient, a negative E(B-V) gradient, and a positive specific star formation rate gradient of the clumps. We also find that the color gradients of clumps are steeper than those of intra-clump regions. [Abridged] ",https://doi.org/10.3847/1538-4357/aaa018,1712.01858v1,No,
0000-0002-2869-226X,Weichen Wang,CAU,First Look at z > 1 Bars in the Rest-Frame Near-Infrared with JWST Early   CEERS Imaging,2022,"  Stellar bars are key drivers of secular evolution in galaxies and can be effectively studied using rest-frame near-infrared (NIR) images, which trace the underlying stellar mass and are less impacted by dust and star formation than rest-frame UV or optical images. We leverage the power of {\it{JWST}} CEERS NIRCam images to present the first quantitative identification and characterization of stellar bars at $z>1$ based on rest-frame NIR F444W images of high resolution (~1.3 kpc at z ~ 1-3). We identify stellar bars in these images using quantitative criteria based on ellipse fits. For this pilot study, we present six examples of robustly identified bars at $z>1$ with spectroscopic redshifts, including the two highest redshift bars at ~2.136 and 2.312 quantitatively identified and characterized to date. The stellar bars at $z$ ~ 1.1-2.3 presented in our study have projected semi-major axes of ~2.9-4.3 kpc and projected ellipticities of ~0.41-0.53 in the rest-frame NIR. The barred host galaxies have stellar masses ~ $ 1 \times 10^{10}$ to $2 \times 10^{11}$ $M_{\odot}$, star formation rates of ~ 21-295 $M_{\odot}$ yr$^{-1}$, and several have potential nearby companions. Our finding of bars at $z$ ~1.1-2.3 demonstrates the early onset of such instabilities and supports simulations where bars form early in massive dynamically cold disks. It also suggests that if these bars at lookback times of 8-10 Gyr survive out to present epochs, bar-driven secular processes may operate over a long time and have a significant impact on some galaxies by z ~ 0. ",https://doi.org/10.3847/2041-8213/acacfb,2210.08658v2,Yes,potent(1)
0000-0002-2869-226X,Weichen Wang,CAU,The Art of Measuring Physical Parameters in Galaxies: A Critical   Assessment of Spectral Energy Distribution Fitting Techniques,2022,"  The study of galaxy evolution hinges on our ability to interpret multi-wavelength galaxy observations in terms of their physical properties. To do this, we rely on spectral energy distribution (SED) models which allow us to infer physical parameters from spectrophotometric data. In recent years, thanks to the wide and deep multi-waveband galaxy surveys, the volume of high quality data have significantly increased. Alongside the increased data, algorithms performing SED fitting have improved, including better modeling prescriptions, newer templates, and more extensive sampling in wavelength space. We present a comprehensive analysis of different SED fitting codes including their methods and output with the aim of measuring the uncertainties caused by the modeling assumptions. We apply fourteen of the most commonly used SED fitting codes on samples from the CANDELS photometric catalogs at z~1 and z~3. We find agreement on the stellar mass, while we observe some discrepancies in the star formation rate (SFR) and dust attenuation results. To explore the differences and biases among the codes, we explore the impact of the various modeling assumptions as they are set in the codes (e.g., star formation histories, nebular, dust, and AGN models) on the derived stellar masses, SFRs, and A_V values. We then assess the difference among the codes on the SFR-stellar mass relation and we measure the contribution to the uncertainties by the modeling choices (i.e., the modeling uncertainties) in stellar mass (~0.1dex), SFR (~0.3dex), and dust attenuation (~0.3mag). Finally, we present some resources summarizing best practices in SED fitting. ",https://doi.org/10.3847/1538-4357/acacff,2212.01915v1,No,
0000-0002-2869-226X,Weichen Wang,CAU,CEERS Key Paper V: A triality on the nature of HST-dark galaxies,2022,"  The new capabilities that JWST offers in the near- and mid-infrared (IR) are used to investigate in unprecedented detail the nature of optical/near-IR faint, mid-IR bright sources, HST-dark galaxies among them. We gather JWST data from the CEERS survey in the EGS, jointly with HST data, and analyze spatially resolved optical-to-mid-IR spectral energy distributions (SEDs) to estimate both photometric redshifts in 2 dimensions and stellar populations properties in a pixel-by-pixel basis. We select 138 galaxies with F150W-F356W>1.5 mag, F356W<27.5 mag. The nature of these sources is threefold: (1) 71% are dusty star-forming galaxies at 2<z<6 with masses 9<log M/M_sun<11 and a variety of specific SFRs (<1 to >100 Gyr^-1); (2) 18% are quiescent/dormant (i.e., subject to reignition and rejuvenation) galaxies at 3<z<5, masses log M/M_sun~10 and post-starburst stellar mass-weighted ages (0.5-1 Gyr); and (3) 11% are strong young starbursts with indications of high-EW emission lines (typically, [OIII]+Hbeta) at 6<z<7 and log M/M_sun~9.5. The sample is dominated by disk-like galaxies with a remarkable compactness for XELG-z6 (effective radii smaller than 0.4 kpc). Large attenuations in SFGs, 2<A(V)<5 mag, are found within 1.5 times the effective radius, approximately 2 kpc, while QGs present A(V)~0.2 mag. Our SED-fitting technique reproduces the expected dust emission luminosities of IR-bright and sub-millimeter galaxies. This study implies high levels of star formation activity between z~20 and z~10, where virtually 100% of our galaxies had already formed 10^8 M_sun of their stellar content, 60% of them had assembled 10^9 M_sun, and 10% up to 10^10 M_sun (in situ or ex situ). (abridged) ",https://doi.org/10.3847/2041-8213/acb3a5,2211.00045v3,No,
0000-0002-2869-226X,Weichen Wang,CAU,"A Long Time Ago in a Galaxy Far, Far Away: A Candidate z ~ 12 Galaxy in   Early JWST CEERS Imaging",2022,"  We report the discovery of a candidate galaxy with a photo-z of z~12 in the first epoch of the JWST Cosmic Evolution Early Release Science (CEERS) Survey. Following conservative selection criteria we identify a source with a robust z_phot = 11.8^+0.3_-0.2 (1-sigma uncertainty) with m_F200W=27.3, and >7-sigma detections in five filters. The source is not detected at lambda < 1.4um in deep imaging from both HST and JWST, and has faint ~3-sigma detections in JWST F150W and HST F160W, which signal a Ly-alpha break near the red edge of both filters, implying z~12. This object (Maisie's Galaxy) exhibits F115W-F200W > 1.9 mag (2-sigma lower limit) with a blue continuum slope, resulting in 99.6% of the photo-z PDF favoring z > 11. All data quality images show no artifacts at the candidate's position, and independent analyses consistently find a strong preference for z > 11. Its colors are inconsistent with Galactic stars, and it is resolved (r_h = 340 +/- 14 pc). Maisie's Galaxy has log M*/Msol ~ 8.5 and is highly star-forming (log sSFR ~ -8.2 yr^-1), with a blue rest-UV color (beta ~ -2.5) indicating little dust though not extremely low metallicity. While the presence of this source is in tension with most predictions, it agrees with empirical extrapolations assuming UV luminosity functions which smoothly decline with increasing redshift. Should followup spectroscopy validate this redshift, our Universe was already aglow with galaxies less than 400 Myr after the Big Bang. ",https://doi.org/10.3847/2041-8213/ac966e,2207.12474v2,No,
0000-0002-2869-226X,Weichen Wang,CAU,Dusty Starbursts Masquerading as Ultra-high Redshift Galaxies in JWST   CEERS Observations,2022,"  Lyman Break Galaxy (LBG) candidates at z>10 are rapidly being identified in JWST/NIRCam observations. Due to the (redshifted) break produced by neutral hydrogen absorption of rest-frame UV photons, these sources are expected to drop out in the bluer filters while being well detected in redder filters. However, here we show that dust-enshrouded star-forming galaxies at lower redshifts (z<7) may also mimic the near-infrared (near-IR) colors of z>10 LBGs, representing potential contaminants in LBG candidate samples. First, we analyze CEERS-DSFG-1, a NIRCam dropout undetected in the F115W and F150W filters but detected at longer wavelengths. Combining the JWST data with (sub)millimeter constraints, including deep NOEMA interferometric observations, we show that this source is a dusty star-forming galaxy (DSFG) at z~5.1. We also present a tentative 2.6sigma SCUBA-2 detection at 850um around a recently identified z~16 LBG candidate in the same field and show that, if the emission is real and associated with this candidate, the available photometry is consistent with a z~5 dusty galaxy with strong nebular emission lines despite its blue near-IR colors. Further observations on this candidate are imperative to mitigate the low confidence of this tentative submillimeter emission and its positional uncertainty. Our analysis shows that robust (sub)millimeter detections of NIRCam dropout galaxies likely imply z=4-6 redshift solutions, where the observed near-IR break would be the result of a strong rest-frame optical Balmer break combined with high dust attenuation and strong nebular line emission, rather than the rest-frame UV Lyman break. This provides evidence that DSFGs may contaminate searches for ultra high-redshift LBG candidates from JWST observations. ",https://doi.org/10.3847/2041-8213/acacfe,2208.01816v3,Yes,potent(1)
0000-0002-5984-9872,Carsten Schultz,Christian Albrechts Universität,The cohomology ring of the complement of a finite family of linear   subspaces in a complex projective space,2004,"  The integral cohomology ring of the complement of an arrangement of linear subspaces of a finite dimensional complex projective space is determined by combinatorial data, i.e. the intersection poset and the dimension function. ",Kein DOI-Link verfügbar,math/0411263v2,No,
0000-0002-5984-9872,Carsten Schultz,Christian Albrechts Universität,"A short proof of w_1^n(Hom(C_{2r+1}, K_{n+2}))=0 for all n and a graph   colouring theorem by Babson and Kozlov",2005,"  We show that the n-th power of the first Stiefel-Whitney class of the Z_2-operation on the graph complex Hom(C_{2r+1},K_{n+2})$ is zero, confirming a conjecture by Babson and Kozlov. This proves the strong form of their graph colouring theorem, which they had only proven for odd n. Our proof is also considerably simpler than their proof of the weak form of the theorem, which is also known as the Lov\'asz conjecture. ",Kein DOI-Link verfügbar,math/0507346v4,No,
0000-0002-5984-9872,Carsten Schultz,Christian Albrechts Universität,"Small models of graph colouring manifolds and the Stiefel manifolds   Hom(C_5, K_n)",2005,"  We show P\'eter Csorba's conjecture that the graph homomorphism complex Hom(C_5,K_{n+2}) is homeomorphic to a Stiefel manifold, the space of unit tangent vectors to the n-dimensional sphere. For this a general tool is developed that allows to replace the complexes Hom(G, K_n) by smaller complexes that are homeomorphic to them whenever G is a graph for which those complexes are manifolds. The equivariant version of Csorba's conjecture is proved up to homotopy.   We also study certain subdivisions of simplicial manifolds that are related to the interval poset of their face posets and their connection with geometric approximations to diagonal maps. ",Kein DOI-Link verfügbar,math/0510535v2,No,
0000-0002-5984-9872,Carsten Schultz,Christian Albrechts Universität,Paths of homomorphisms from stable Kneser graphs,2010,"  We denote by SG_{n,k} the stable Kneser graph (Schrijver graph) of stable n-subsets of a set of cardinality 2n+k. For k congruent 3 (mod 4) and n\ge2 we show that there is a component of the \chi-colouring graph of SG_{n,k} which is invariant under the action of the automorphism group of SG_{n,k}. We derive that there is a graph G with \chi(G)=\chi(SG_{n,k}) such that the complex Hom(SG_{n,k}, G) is non-empty and connected. In particular, for k congruent 3 (mod 4) and n\ge2 the graph SG_{n,k} is not a test graph. ",Kein DOI-Link verfügbar,1006.0474v1,No,
0000-0002-5984-9872,Carsten Schultz,Christian Albrechts Universität,The equivariant topology of stable Kneser graphs,2010,"  The stable Kneser graph $SG_{n,k}$, $n\ge1$, $k\ge0$, introduced by Schrijver \cite{schrijver}, is a vertex critical graph with chromatic number $k+2$, its vertices are certain subsets of a set of cardinality $m=2n+k$. Bj\""orner and de Longueville \cite{anders-mark} have shown that its box complex is homotopy equivalent to a sphere, $\Hom(K_2,SG_{n,k})\homot\Sphere^k$. The dihedral group $D_{2m}$ acts canonically on $SG_{n,k}$, the group $C_2$ with 2 elements acts on $K_2$. We almost determine the $(C_2\times D_{2m})$-homotopy type of $\Hom(K_2,SG_{n,k})$ and use this to prove the following results. The graphs $SG_{2s,4}$ are homotopy test graphs, i.e. for every graph $H$ and $r\ge0$ such that $\Hom(SG_{2s,4},H)$ is $(r-1)$-connected, the chromatic number $\chi(H)$ is at least $r+6$. If $k\notin\set{0,1,2,4,8}$ and $n\ge N(k)$ then $SG_{n,k}$ is not a homotopy test graph, i.e.\ there are a graph $G$ and an $r\ge1$ such that $\Hom(SG_{n,k}, G)$ is $(r-1)$-connected and $\chi(G)<r+k+2$. ",Kein DOI-Link verfügbar,1003.5688v1,No,
