ORCID,Author,Institution,Title,PubDate,Abstract,DOI,IDlist,flag,found_words
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Upgraded experiments with super neutrino beams: Reach versus Exposure,2006,"  We introduce exposure as a means to making balanced comparisons of the sensitivities of long-baseline neutrino experiments to a nonzero \theta_{13}, to CP violation and to the neutrino mass hierarchy. We illustrate its use by comparing the sensitivities of possible upgrades of superbeam experiments, namely NOvA*, T2KK and experiments with wide band beams. For the proposed exposures, we find the best nominal CP violation performance for T2KK. For equal exposures, a wide band beam experiment has the best mass hierarchy performance. The physics concept on which NOvA* is based has the best potential for discovering CP violation only for exposures above a threshold value. ",https://doi.org/10.1103/PhysRevD.76.031301,hep-ph/0610301v3,Yes,potent(1)
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,On the impact of systematical uncertainties for the CP violation   measurement in superbeam experiments,2007,"  Superbeam experiments can, in principle, achieve impressive sensitivities for CP violation in neutrino oscillations for large $\theta_{13}$. We study how those sensitivities depend on assumptions about systematical uncertainties. We focus on the second phase of T2K, the so-called T2HK experiment, and we explicitly include a near detector in the analysis. Our main result is that even an idealised near detector cannot remove the dependence on systematical uncertainties completely. Thus additional information is required. We identify certain combinations of uncertainties, which are the key to improve the sensitivity to CP violation, for example the ratio of electron to muon neutrino cross sections and efficiencies. For uncertainties on this ratio larger than 2%, T2HK is systematics dominated. We briefly discuss how our results apply to a possible two far detector configuration, called T2KK. We do not find a significant advantage with respect to the reduction of systematical errors for the measurement of CP violation for this setup. ",https://doi.org/10.1088/1126-6708/2008/03/021,0711.2950v2,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,First hint for CP violation in neutrino oscillations from upcoming   superbeam and reactor experiments,2009,"  We compare the physics potential of the upcoming neutrino oscillation experiments Daya Bay, Double Chooz, NOvA, RENO, and T2K based on their anticipated nominal luminosities and schedules. After discussing the sensitivity to theta_{13} and the leading atmospheric parameters, we demonstrate that leptonic CP violation will hardly be measurable without upgrades of the T2K and NOvA proton drivers, even if theta_{13} is large. In the presence of the proton drivers, the fast track to hints for CP violation requires communication between the T2K and NOvA collaborations in terms of a mutual synchronization of their neutrino-antineutrino run plans. Even in that case, upgrades will only discover CP violation in a relatively small part of the parameter space at the 3 sigma confidence level, while 90% confidence level hints will most likely be obtained. Therefore, we conclude that a new facility will be required if the goal is to obtain a significant result with high probability. ",https://doi.org/10.1088/1126-6708/2009/11/044,0907.1896v1,Yes,potent(1)
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Potential measurement of the weak mixing angle with neutrino-electron   scattering at low energy,2010,"  We study the possibility to measure sin^2 theta_W by neutrino-electron scattering at a value of the momentum transfer Q ~ 30 MeV with a precision of 0.24% which is only a factor three below the one obtained by LEP-I at the Z-pole. The neutrino source is a proton beam dump providing a clean beam from muon decay at rest and the detector is a 100 kt scale water Cerenkov detector, which results in about 20 million signal events. ",https://doi.org/10.1007/JHEP08(2011)059,1005.1254v2,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,LSND reloaded,2010,"  In view of the recent result from the anti-neutrino run of MiniBooNE, we suggest to repeat the original Liquid Scintillator Neutrino Detector (LSND) experiment using Super-Kamiokande, doped with Gadolinium, as detector. Due to the more than 100 times larger detector mass offered by Super-Kamiokande, the neutrino source requires a proton beam power of less than 300kW at a proton energy around a 1 GeV. A one year run of this setup can corroborate or refute both the LSND and MiniBooNE claims at more than 5 sigma confidence level. If a signal is observed, the large size of Super-Kamiokande combined with its good ability to determine the position of an anti-neutrino event allows to establish the characteristic L/E-dependence of oscillation. ",https://doi.org/10.1016/j.physletb.2010.12.038,1007.3228v2,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Physics Performance of a Low-Luminosity Low Energy Neutrino Factory,2013,"  We investigate the minimal performance, in terms of beam luminosity and detector size, of a neutrino factory to achieve a competitive physics reach for the determination of the mass hierarchy and the discovery of leptonic CP violation. We find that a low luminosity of $2\times 10^{20}$ useful muon decays per year and 5 GeV muon energy aimed at a 10 kton magnetized liquid argon detector placed at 1300 km from the source provides a good starting point. This result relies on $\theta_{13}$ being large and assumes that the so-called platinum channel can be used effectively. We find that such a minimal facility would perform significantly better than phase I of the LBNE project and thus could constitute a reasonable step towards a full neutrino factory. ",https://doi.org/10.1103/PhysRevLett.111.061803,1301.7727v2,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Combining dark matter detectors and electron-capture sources to hunt for   new physics in the neutrino sector,2014,"  In this letter we point out the possibility to study new physics in the neutrino sector using dark matter detectors based on liquid xenon. These are characterized by very good spatial resolution and extremely low thresholds for electron recoil energies. When combined with a radioactive $\nu_e$ source, both features in combination allow for a very competitive sensitivity to neutrino magnetic moments and sterile neutrino oscillations. We find that, for realistic values of detector size and source strength, the bound on the neutrino magnetic moment can be improved by an order of magnitude with respect to the present value. Regarding sterile neutrino searches, we find that most of the gallium anomaly could be explored at the 95% confidence level just using shape information. ",https://doi.org/10.1007/JHEP11(2014)042,1406.4914v2,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Neutrino-nucleus interactions and the determination of oscillation   parameters,2015,"  We review the status and prospects of theoretical studies of neutrino-nucleus interactions, and discuss the influence of the treatment of nuclear effects on the determination of oscillation parameters. The models developed to describe the variety of reaction mechanisms contributing to the nuclear cross sections are analysed, with emphasis placed on their capability to reproduce the available electron scattering data.The impact of the uncertainties associated with the description of nuclear dynamics on the the oscillation parameters is illustrated through examples, and possible avenues towards a better understanding of the signals detected by long baseline experiments are outlined. ",https://doi.org/10.1016/j.physrep.2017.07.004,1501.06448v2,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Antineutrino monitoring of spent nuclear fuel,2016,"  Military and civilian applications of nuclear energy have left a significant amount of spent nuclear fuel over the past 70 years. Currently, in many countries world wide, the use of nuclear energy is on the rise. Therefore, the management of highly radioactive nuclear waste is a pressing issue. In this letter, we explore antineutrino detectors as a tool for monitoring and safeguarding nuclear waste material. We compute the flux and spectrum of antineutrinos emitted by spent nuclear fuel elements as a function of time, and we illustrate the usefulness of antineutrino detectors in several benchmark scenarios. In particular, we demonstrate how a measurement of the antineutrino flux can help to re-verify the contents of a dry storage cask in case the monitoring chain by conventional means gets disrupted. We then comment on the usefulness of antineutrino detectors at long-term storage facilities such as Yucca mountain. Finally, we put forward antineutrino detection as a tool in locating underground ""hot spots"" in contaminated areas such as the Hanford site in Washington state. ",https://doi.org/10.1103/PhysRevApplied.8.054050,1606.06309v2,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Particle physics origin of the 5 MeV bump in the reactor antineutrino   spectrum?,2018,"  One of the most puzzling questions in neutrino physics is the origin of the excess at 5 MeV in the reactor antineutrino spectrum. In this paper, we explore the excess via the reaction $^{13}$C$(\overline{\nu}, \overline{\nu}^\prime n)^{12}$C$^*$ in organic scintillator detectors. The de-excitation of $^{12}$C$^*$ yields a prompt $4.4$ MeV photon, while the thermalization of the product neutron causes proton recoils, which in turn yield an additional prompt energy contribution with finite width. Together, these effects can mimic an inverse beta decay event with around 5 MeV energy. We consider several non-standard neutrino interactions to produce such a process and find that the parameter space preferred by Daya Bay is disfavored by measurements of neutrino-induced deuteron disintegration and coherent elastic neutrino-nucleus scattering. While non-minimal particle physics scenarios may be viable, a nuclear physics solution to this anomaly appears more appealing. ",https://doi.org/10.1103/PhysRevD.99.055045,1803.08506v2,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Do We Really Need That Many Parameters In Transformer For Extractive   Summarization? Discourse Can Help !,2020,"  The multi-head self-attention of popular transformer models is widely used within Natural Language Processing (NLP), including for the task of extractive summarization. With the goal of analyzing and pruning the parameter-heavy self-attention mechanism, there are multiple approaches proposing more parameter-light self-attention alternatives. In this paper, we present a novel parameter-lean self-attention mechanism using discourse priors. Our new tree self-attention is based on document-level discourse information, extending the recently proposed ""Synthesizer"" framework with another lightweight alternative. We show empirical results that our tree self-attention approach achieves competitive ROUGE-scores on the task of extractive summarization. When compared to the original single-head transformer model, the tree attention approach reaches similar performance on both, EDU and sentence level, despite the significant reduction of parameters in the attention component. We further significantly outperform the 8-head transformer model on sentence level when applying a more balanced hyper-parameter setting, requiring an order of magnitude less parameters. ",Kein DOI-Link verfügbar,2012.02144v1,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Improving Topic Segmentation by Injecting Discourse Dependencies,2022,"  Recent neural supervised topic segmentation models achieve distinguished superior effectiveness over unsupervised methods, with the availability of large-scale training corpora sampled from Wikipedia. These models may, however, suffer from limited robustness and transferability caused by exploiting simple linguistic cues for prediction, but overlooking more important inter-sentential topical consistency. To address this issue, we present a discourse-aware neural topic segmentation model with the injection of above-sentence discourse dependency structures to encourage the model make topic boundary prediction based more on the topical consistency between sentences. Our empirical study on English evaluation datasets shows that injecting above-sentence discourse structures to a neural topic segmenter with our proposed strategy can substantially improve its performances on intra-domain and out-of-domain data, with little increase of model's complexity. ",Kein DOI-Link verfügbar,2209.08626v1,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Is there maximal mixing in the lepton sector?,2004,  We discuss the potential of long-baseline neutrino oscillation experiments to determine deviations from maximal \nu_\mu-\nu_\tau mixing. We compare the obtainable sensitivities to predictions from neutrino mass models and to the size of quantum corrections. We find that the theoretical expectations for deviations are typically well within experimental reach. ,https://doi.org/10.1103/PhysRevD.70.097302,hep-ph/0404268v1,Yes,potent(1)
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Physics and Performance Evaluation Group,2007,"  We summarize the objectives and results of the ``international scoping study of a future neutrino factory and superbeam facility'' (ISS) physics working group. Furthermore, we discuss how the ISS study should develop into a neutrino factory design study (IDS-NF) from the point of view of physics and performance evaluation. ",https://doi.org/10.1063/1.2898998,0712.0909v1,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Orientational Order in Liquids upon Condensation in Nanochannels: An   Optical Birefringence Study on Rodlike and Disclike Molecules in Monolithic   Mesoporous Silica,2010,"  We present high-resolution optical birefringence measurements upon sequential filling of an array of parallel-aligned nanochannels (14~nm mean diameter) with rod-like (acetonitrile) and disc-like (hexafluorobenzene) molecules. We will demonstrate that such birefringence isotherms, when performed simultaneously with optically isotropic and index-matched counterparts (neopentane and hexafluoromethane), allow one to characterize the orientational state of the confined liquids with a high accuracy as a function of pore filling. The pore condensates are almost bulk-like, optically isotropic liquids. For both anisotropic species we find, however, a weak orientational order (of a few percent at maximum) upon film-condensation in the monolithic mesoporous membrane. It occurs upon formation of the second and third adsorbed layer, only, and vanishes gradually upon onset of capillary condensation. Presumably, it originates in the breaking of the full rotational symmetry of the interaction potential at the cylindrical, free liquid-vapor interface in the film-condensed state rather than at the silica-liquid interface. This conclusion is corroborated by comparisons of our experimental results with molecular dynamics simulations reported in the literature. ",https://doi.org/10.1103/PhysRevB.82.235404,1012.0997v1,Yes,potent(1)
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Influence of nano confinement on nematic liquid crystals,2012,"  We explore the nematic ordering of the rod-like liquid crystals 5CB and 6CB, embedded into parallel-aligned nanochannels in mesoporous silicon and silica membranes as a function of mean channel radius (4.7<=R <=8.3 nm), and thus geometrical confinement strength, by optical birefringence measurements in the infrared region. The orientational order inside the nanochannels results in an excess birefringence, which is proportional to the nematic order parameter. It evolves continuously upon cooling with a precursor behavior, typical of a paranematic state at high temperatures. These observations are compared with the bulk behavior and analyzed within a phenomenological model. Such an approach indicates that the strength of the nematic ordering fields sigma is beyond a critical threshold sigma_c =1/2, that separates discontinuous from continuous paranematic-to-nematic behavior. In agreement with the predictions of the phenomenological approach a linear dependency of sigma on the inverse channel radius is found and we can infer therefrom the critical channel radii, R_c, separating continuous from discontinuous paranematic-to-isotropic behavior, for 5CB (12.1 nm) and 6CB (14.0 nm). Our analysis suggests that the tangential anchoring at the channel walls is of similar strength in mesoporous silicon and mesoporous silica membranes. A comparison with the bulk phase behavior reveals that the nematic order in nanoconfinement is significantly affected by channel wall roughness leading to a reduction of the effective nematic ordering. ",https://doi.org/10.1103/PhysRevE.86.021701,1208.2820v1,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Inhomogeneous Relaxation Dynamics and Phase Behaviour of a Liquid   Crystal Confined in a Nanoporous Solid,2015,"  We report filling-fraction dependent dielectric spectroscopy measurements on the relaxation dynamics of the rod-like nematogen 7CB condensed in 13 nm silica nanochannels. In the film-condensed regime, a slow interface relaxation dominates the dielectric spectra, whereas from the capillary-condensed state up to complete filling an additional, fast relaxation in the core of the channels is found. The temperature-dependence of the static capacitance, representative of the averaged, collective molecular orientational ordering, indicates a continuous, paranematic-to-nematic (P-N) transition, in contrast to the discontinuous bulk behaviour. It is well described by a Landau-de-Gennes free energy model for a phase transition in cylindrical confinement. The large tensile pressure of 10 MPa in the capillary-condensed state, resulting from the Young-Laplace pressure at highly curved liquid menisci, quantitatively accounts for a downward-shift of the P-N transition and an increased molecular mobility in comparison to the unstretched liquid state of the complete filling. The strengths of the slow and fast relaxations provide local information on the orientational order: The thermotropic behaviour in the core region is bulk-like, i.e. it is characterized by an abrupt onset of the nematic order at the P-N transition. By contrast, the interface ordering exhibits a continuous evolution at the P-N transition. Thus, the phase behaviour of the entirely filled liquid crystal-silica nanocomposite can be quantitatively described by a linear superposition of these distinct nematic order contributions. ",https://doi.org/10.1039/C5SM00108K,1504.04808v1,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Adsorption from Binary Liquid Solutions into Mesoporous Silica: A   Capacitance Isotherm on 5CB Nematogen/Methanol Mixtures,2021,"  We present a capacitance method to measure the adsorption of rod-like nematogens (4-cyano-4'-pentylbiphenyl, 5CB) from a binary liquid 5CB/methanol solution into a monolithic mesoporous silica membrane traversed by tubular pores with radii of 5.4 nm at room temperature. The resulting adsorption isotherm is reminiscent of classical type II isotherms of gas adsorption in mesoporous media. Its analysis by a model for adsorption from binary solutions, as inspired by the Brunauer-Emmett-Teller (BET) approach for gas adsorption on solid surfaces, indicates that the first adsorbed monolayer consists of flat-lying (homogeneously anchored) 5CB molecules at the pore walls. An underestimation of the adsorbed 5CB amount by the adsorption model compared to the measured isotherm for high 5CB concentrations hints towards a capillary filling transition in the mesopores similar to capillary condensation, i.e. film-growth at the pore walls is replaced by filling of the pore centers by the liquid crystal. The experimental method and thermodynamic analysis presented here can easily be adapted to other binary liquid solutions and thus allows a controlled filling of mesoporous materials with non-volatile molecular systems. ",https://doi.org/10.1080/00268976.2021.1909160,2102.06908v1,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Multiple glassy dynamics of a homologous series of triphenylene-based   columnar liquid crystals -- A study by broadband dielectric spectroscopy and   advanced calorimetry,2022,"  Hexakis(n-alkyloxy)triphenylene) (HATn) consisting of an aromatic triphenylene core and alkyl side chains are model discotic liquid crystal (DLC) systems forming a columnar mesophase. In the mesophase, the molecules of HATn self-assemble in columns, which has one-dimensional high charge carrier mobility along the columns. Here, a homologous series of HATn with different length of the alkyl chain (n=5,6,8,10,12) is investigated using differential scanning calorimetry (DSC), broadband dielectric spectroscopy (BDS) and advanced calorimetric techniques including fast scanning calorimetry (FSC) and specific heat spectroscopy (SHS). The investigation of the phase behavior was done utilizing DSC experiments and the influence of the alkyl chain length on the phase behavior was revealed. By the dielectric investigations probing the molecular mobility, a $\gamma$-relaxation due to localized fluctuations as well as two glassy dynamics the $\alpha$ core and $\alpha$ alkyl relaxation were observed in the temperature range of the plastic crystalline phase. Moreover, the observed glassy dynamics were further studied employing advanced calorimetry. All observed relaxation processes are attributed to the possible specific molecular fluctuations and discussed in detail. From the results a transition at around n=8 from a rigid constrained (n=5,6) to a softer system (n=10,12) was revealed with increasing alkyl chain length. A counterbalance of two competing effects of a polyethylene like behavior of the alkyl chains in the intercolumnar domains and self-organized confinement is discussed in the context of a hindered glass transition. ",https://doi.org/10.1016/j.molliq.2022.119212,2205.02299v1,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Superbeams versus Neutrino Factories,2002,"  We compare the physics potential of planned superbeams with the one of neutrino factories. Therefore, the experimental setups as well as the most relevant uncertainties and errors are considered on the same footing as much as possible. We use an improved analysis including the full parameter correlations, as well as statistical, systematical, and degeneracy errors. Especially, degeneracies have so far not been taken into account in a numerical analysis. We furthermore include external input, such as improved knowledge of the solar oscillation parameters from the KamLAND experiment. This allows us to determine the limiting uncertainties in all cases. For a specific comparison, we choose two representatives of each class: For the superbeam, we take the first conceivable setup, namely the JHF to SuperKamiokande experiment, as well as, on a longer time scale, the JHF to HyperKamiokande experiment. For the neutrino factory, we choose an initially conceivable setup and an advanced machine. We determine the potential to measure the small mixing angle sin^2 2 theta_{13}, the sign of Delta m^2_{31}, and the leptonic CP phase $\deltacp$, which also implies that we compare the limitations of the different setups. We find interesting results, such as the complete loss of the sensitivity to the sign of Delta m^2_{31} due to degeneracies in many cases. ",https://doi.org/10.1016/S0550-3213(02)00825-8,hep-ph/0204352v2,Yes,potent(2)
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,From parameter space constraints to the precision determination of the   leptonic Dirac CP phase,2004,"  We discuss the precision determination of the leptonic Dirac CP phase $\delta_{CP}$ in neutrino oscillation experiments, where we apply the concept of ``CP coverage''. We demonstrate that this approach carries more information than a conventional CP violation measurement, since it also describes the exclusion of parameter regions. This will be very useful for next-generation long baseline experiments where for sizable $\sin^2 2 \theta_{13}$ first constraints on $\delta_{CP}$ can be obtained. As the most sophisticated experimental setup, we analyze neutrino factories, where we illustrate the major difficulties in their analysis. In addition, we compare their potential to the one of superbeam upgrades and next-generation experiments, which also includes a discussion of synergy effects. We find a strong dependence on the yet unknown true values of $\sin^2 2 \theta_{13}$ and $\delta_{CP}$, as well as a strong, non-Gaussian dependence on the confidence level. A systematic understanding of the complicated parameter dependence will be given. In addition, it is shown that comparisons of experiments and synergy discussions do in general not allow for an unbiased judgment if they are only performed at selected points in parameter space. Therefore, we present our results in dependence of the yet unknown true values of $\sin^2 2 \theta_{13}$ and $\delta_{CP}$. Finally we show that for $\delta_{CP}$ precision measurements there exist simple strategies including superbeams, reactor experiments, superbeam upgrades, and neutrino factories, where the crucial discriminator is $\sin^2 2 \theta_{13} \sim 10^{-2}$. ",https://doi.org/10.1088/1126-6708/2005/05/020,hep-ph/0412199v1,Yes,potent(1)
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Exploring neutrino parameters with a beta-beam experiment from FNAL to   DUSEL,2009,"  We discuss in detail the physics reach of an experimental set-up where electron neutrinos (anti-neutrinos) produced in a beta-beam facility at Fermi National Accelerator Laboratory (FNAL) are sent, over a distance of L~1300km, to the Deep Underground Science and Engineering Laboratory (DUSEL). A 300kt Water Cherenkov (WC) detector and a 50kt Liquid Argon Time Projection Chamber (LArTPC) are considered as possible detector choices. We propose to use 18Ne and 6He as source ions for electron neutrino and electron anti-neutrino beams, respectively. The maximum Lorentz boost factor, gamma, available for these ions using the Tevatron are gamma_Ne=585 and gamma_He=350. This particular set-up provides the opportunity to probe the first oscillation maximum using the neutrino beam and the second oscillation maximum using the anti-neutrino beam which helps to evade some parameter degeneracies. The resulting physics sensitivities for theta_13, CP violation and the mass hierarchy are compared to those of a conventional superbeam from FNAL to DUSEL. ",https://doi.org/10.1016/j.physletb.2010.08.009,0909.2257v3,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Two experiments for the price of one? -- The role of the second   oscillation maximum in long baseline neutrino experiments,2010,"  We investigate the quantitative impact that data from the second oscillation maximum has on the performance of wide band beam neutrino oscillation experiments. We present results for the physics sensitivities to standard three flavor oscillation, as well as results for the sensitivity to non-standard interactions. The quantitative study is performed using an experimental setup similar to the Fermilab to DUSEL Long Baseline Neutrino Experiment (LBNE). We find that, with the single exception of sensitivity to the mass hierarchy, the second maximum plays only a marginal role due to the experimental difficulties to obtain a statistically significant and sufficiently background-free event sample at low energies. This conclusion is valid for both water Cherenkov and liquid argon detectors. Moreover, we confirm that non-standard neutrino interactions are very hard to distinguish experimentally from standard three-flavor effects and can lead to a considerable loss of sensitivity to \theta_{13}, the mass hierarchy and CP violation. ",https://doi.org/10.1007/JHEP03(2011)013 10.1007/JHEP05(2011)024,1010.3706v3,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Statistical interpretation of sterile neutrino oscillation searches at   reactors,2020,"  A considerable experimental effort is currently under way to test the persistent hints for oscillations due to an eV-scale sterile neutrino in the data of various reactor neutrino experiments. The assessment of the statistical significance of these hints is usually based on Wilks' theorem, whereby the assumption is made that the log-likelihood is $\chi^2$-distributed. However, it is well known that the preconditions for the validity of Wilks' theorem are not fulfilled for neutrino oscillation experiments. In this work we derive a simple asymptotic form of the actual distribution of the log-likelihood based on reinterpreting the problem as fitting white Gaussian noise. From this formalism we show that, even in the absence of a sterile neutrino, the expectation value for the maximum likelihood estimate of the mixing angle remains non-zero with attendant large values of the log-likelihood. Our analytical results are then confirmed by numerical simulations of a toy reactor experiment. Finally, we apply this framework to the data of the Neutrino-4 experiment and show that the null hypothesis of no-oscillation is rejected at the 2.6\,$\sigma$ level, compared to 3.2\,$\sigma$ obtained under the assumption that Wilks' theorem applies. ",https://doi.org/10.1140/epjc/s10052-020-08774-2,2008.06083v2,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Faraday Instability in a Surface-Frozen Liquid,2005,"  Faraday surface instability measurements of the critical acceleration, a_c, and wavenumber, k_c, for standing surface waves on a tetracosanol (C_24H_50) melt exhibit abrupt changes at T_s=54degC above the bulk freezing temperature. The measured variations of a_c and k_c vs. temperature and driving frequency are accounted for quantitatively by a hydrodynamic model, revealing a change from a free-slip surface flow, generic for a free liquid surface (T>T_s), to a surface-pinned, no-slip flow, characteristic of a flow near a wetted solid wall (T < T_s). The change at T_s is traced to the onset of surface freezing, where the steep velocity gradient in the surface-pinned flow significantly increases the viscous dissipation near the surface. ",https://doi.org/10.1103/PhysRevLett.94.184504,physics/0504056v1,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Melting and freezing of argon in a granular packing of linear mesopore   arrays,2008,"  Freezing and melting of Ar condensed in a granular packing of template-grown arrays of linear mesopores (SBA-15, mean pore diameter 8 nanometer) has been studied by specific heat measurements C as a function of fractional filling of the pores. While interfacial melting leads to a single melting peak in C, homogeneous and heterogeneous freezing along with a delayering transition for partial fillings of the pores result in a complex freezing mechanism explainable only by a consideration of regular adsorption sites (in the cylindrical mesopores) and irregular adsorption sites (in niches of the rough external surfaces of the grains, and at points of mutual contact of the powder grains). The tensile pressure release upon reaching bulk liquid/vapor coexistence quantitatively accounts for an upward shift of the melting/freeezing temperature observed while overfilling the mesopores. ",https://doi.org/10.1103/PhysRevLett.100.175701,0803.4256v1,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Continuous Paranematic-to-Nematic Ordering Transitions of Liquid   Crystals in Tubular Silica Nanochannels,2008,"  The optical birefringence of rod-like nematogens (7CB, 8CB), imbibed in parallel silica channels with 10 nm diameter and 300 micrometer length, is measured and compared to the thermotropic bulk behavior. The orientational order of the confined liquid crystals, quantified by the uniaxial nematic ordering parameter, evolves continuously between paranematic and nematic states, in contrast to the discontinuous isotropic-to-nematic bulk phase transitions. A Landau-de Gennes model reveals that the strength of the orientational ordering fields, imposed by the silica walls, is beyond a critical threshold, that separates discontinuous from continuous paranematic-to-nematic behavior. Quenched disorder effects, attributable to wall irregularities, leave the transition temperatures affected only marginally, despite the strong ordering fields in the channels. ",https://doi.org/10.1103/PhysRevLett.101.187801,0810.0509v2,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Preferred orientation of n-hexane crystallized in silicon nanochannels:   A combined x-ray diffraction and sorption isotherm study,2009,"  We present an x-ray diffraction study on n-hexane in tubular silicon channels of approximately 10 nm diameter both as a function of the filling fraction f of the channels and as a function of temperature. Upon cooling, confined n-hexane crystallizes in a triclinic phase typical of the bulk crystalline state. However, the anisotropic spatial confinement leads to a preferred orientation of the confined crystallites, where the <001> crystallographic direction coincides with the long axis of the channels. The magnitude of this preferred orientation increases with the filling fraction, which corroborates the assumption of a Bridgman-type crystallization process being responsible for the peculiar crystalline texture. This growth process predicts for a channel-like confinement an alignment of the fastest crystallization direction parallel to the long channel axis. It is expected to be increasingly effective with the length of solidifying liquid parcels and thus with increasing f. In fact, the fastest solidification front is expected to sweep over the full silicon nanochannel for f=1, in agreement with our observation of a practically perfect texture for entirely filled nanochannels. ",https://doi.org/10.1103/PhysRevE.79.032601,0903.3379v1,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Capillary rise of water in hydrophilic nanopores,2009,"  We report on the capillary rise of water in three-dimensional networks of hydrophilic silica pores with 3.5nm and 5nm mean radii, respectively (porous Vycor monoliths). We find classical square root of time Lucas-Washburn laws for the imbibition dynamics over the entire capillary rise times of up to 16h investigated. Provided we assume two preadsorbed strongly bound layers of water molecules resting at the silica walls, which corresponds to a negative velocity slip length of -0.5nm for water flow in silica nanopores, we can describe the filling process by a retained fluidity and capillarity of water in the pore center. This anticipated partitioning in two dynamic components reflects the structural-thermodynamic partitioning in strongly silica bound water layers and capillary condensed water in the pore center which is documented by sorption isotherm measurements. ",https://doi.org/10.1103/PhysRevE.79.067301,0906.4614v1,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,A new approach to anti-neutrino running in long baseline neutrino   oscillation experiments,2010,"  We study the possibility to replace the anti-neutrino run of a long baseline neutrino oscillation experiment, with anti-neutrinos from muon decay at rest. The low energy of these neutrinos allows the use of inverse beta decay for detection in a Gadolinium-doped water Cerenkov detector. We show that this approach yields a factor of five times larger anti-neutrino event sample. The resulting discovery reaches in theta_13, the mass hierarchy and leptonic CP violation are compared with those from a conventional superbeam experiment with combined neutrino and anti-neutrino running. We find that this approach yields a greatly improved reach for CP violation and theta_13 while leaving the ability to measure the mass hierarchy intact. ",https://doi.org/10.1007/JHEP04(2011)099,1005.4055v1,No,
0000-0002-0669-5654,Patrick Huber,Kempten Universität der Angewandte Wissenschaften,Transition from van-der-Waals to H Bonds dominated Interaction in   n-Propanol physisorbed on Graphite,2011,  Multilayer sorption isotherms of 1-propanol on graphite have been measured by means of high-resolution ellipsometry within the liquid regime of the adsorbed film for temperatures ranging from 180 to 260 K. In the first three monolayers the molecules are oriented parallel to the substrate and the growth is roughly consistent with the Frenkel-Halsey-Hill-model (FHH) that is obeyed in van-der-Waals systems on strong substrates. The condensation of the fourth and higher layers is delayed with respect to the FHH-model. The fourth layer is actually a bilayer. Furthermore there is indication of a wetting transition. The results are interpreted in terms of hydrogen-bridge bonding within and between the layers. ,https://doi.org/10.1103/PhysRevLett.106.156103,1104.3319v1,No,
